GEOID,comID,comName,county,year
06081601603,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,San Mateo,2000
06081603700,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,San Mateo,2000
06081603600,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,San Mateo,2000
06081603500,176d,Broadmoor Village/Daly City West/San Bruno Northwest/Serramonte/Westborough,San Mateo,2000
06081607200,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081606600,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081603800,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081604000,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081603900,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081604500,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081604600,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081604800,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081604700,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081605000,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081604900,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081605200,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081605300,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081605500,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081605600,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081605800,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081606400,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081605700,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081606500,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081607400,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081606700,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081607300,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081607100,176e,Burlingame Hills/Burlingame Southwest/Hillsborough/Hillsdale/Millbrae West/San Bruno Central/San Mateo West,San Mateo,2000
06081608501,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081608400,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081610303,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081607500,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081608013,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081608002,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081608001,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081608004,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081606100,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081606000,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081606200,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081605900,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081607701,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081608200,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081607900,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081606300,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081607702,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081607800,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081608100,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081608300,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081607600,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081608023,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081610304,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081608502,176f,Foster City/Redwood Shores/San Mateo East,San Mateo,2000
06081609603,176g,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,San Mateo,2000
06081609602,176g,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,San Mateo,2000
06081606800,176g,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,San Mateo,2000
06081608600,176g,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,San Mateo,2000
06081606900,176g,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,San Mateo,2000
06081607000,176g,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,San Mateo,2000
06081608700,176g,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,San Mateo,2000
06081608800,176g,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,San Mateo,2000
06081609100,176g,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,San Mateo,2000
06081609000,176g,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,San Mateo,2000
06081609200,176g,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,San Mateo,2000
06081609500,176g,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,San Mateo,2000
06081608900,176g,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,San Mateo,2000
06081609601,176g,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,San Mateo,2000
06081609400,176g,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,San Mateo,2000
06081609300,176g,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,San Mateo,2000
06081609800,176g,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,San Mateo,2000
06081609700,176g,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,San Mateo,2000
06081611100,176g,Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands,San Mateo,2000
06083001601,177,Carpinteria/New Cuyama/Summerland/Toro Canyon,Santa Barbara,2000
06083001800,177,Carpinteria/New Cuyama/Summerland/Toro Canyon,Santa Barbara,2000
06083001701,177,Carpinteria/New Cuyama/Summerland/Toro Canyon,Santa Barbara,2000
06083001602,177,Carpinteria/New Cuyama/Summerland/Toro Canyon,Santa Barbara,2000
06083001702,177,Carpinteria/New Cuyama/Summerland/Toro Canyon,Santa Barbara,2000
06083001905,178.1,Buellton/Los Olivos/Santa Ynez/Solvang,Santa Barbara,2000
06083001903,178.1,Buellton/Los Olivos/Santa Ynez/Solvang,Santa Barbara,2000
06083001906,178.1,Buellton/Los Olivos/Santa Ynez/Solvang,Santa Barbara,2000
06083002910,178.1,Buellton/Los Olivos/Santa Ynez/Solvang,Santa Barbara,2000
06083001901,178.2,Los Alamos,Santa Barbara,2000
06083002702,179,Lompoc/Mission Hills/Vandenberg,Santa Barbara,2000
06083002808,179,Lompoc/Mission Hills/Vandenberg,Santa Barbara,2000
06083002809,179,Lompoc/Mission Hills/Vandenberg,Santa Barbara,2000
06083002703,179,Lompoc/Mission Hills/Vandenberg,Santa Barbara,2000
06083002603,179,Lompoc/Mission Hills/Vandenberg,Santa Barbara,2000
06083002604,179,Lompoc/Mission Hills/Vandenberg,Santa Barbara,2000
06083002802,179,Lompoc/Mission Hills/Vandenberg,Santa Barbara,2000
06083002805,179,Lompoc/Mission Hills/Vandenberg,Santa Barbara,2000
06083002806,179,Lompoc/Mission Hills/Vandenberg,Santa Barbara,2000
06083002706,179,Lompoc/Mission Hills/Vandenberg,Santa Barbara,2000
06083002705,179,Lompoc/Mission Hills/Vandenberg,Santa Barbara,2000
06083002807,179,Lompoc/Mission Hills/Vandenberg,Santa Barbara,2000
06083002707,179,Lompoc/Mission Hills/Vandenberg,Santa Barbara,2000
06083002708,179,Lompoc/Mission Hills/Vandenberg,Santa Barbara,2000
06083002005,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002006,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002306,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002210,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002209,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002305,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002211,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002303,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002205,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002304,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002206,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002402,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002403,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002101,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002404,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002102,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002103,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002007,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002011,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002008,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002013,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002012,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002010,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002009,180.1,Orcutt/Santa Maria,Santa Barbara,2000
06083002500,180.2,Guadalupe,Santa Barbara,2000
06083003005,181a,Goleta South/Isla Vista/Santa Barbara South,Santa Barbara,2000
06083002911,181a,Goleta South/Isla Vista/Santa Barbara South,Santa Barbara,2000
06083001204,181a,Goleta South/Isla Vista/Santa Barbara South,Santa Barbara,2000
06083001203,181a,Goleta South/Isla Vista/Santa Barbara South,Santa Barbara,2000
06083003001,181a,Goleta South/Isla Vista/Santa Barbara South,Santa Barbara,2000
06083003002,181a,Goleta South/Isla Vista/Santa Barbara South,Santa Barbara,2000
06083002903,181a,Goleta South/Isla Vista/Santa Barbara South,Santa Barbara,2000
06083001301,181a,Goleta South/Isla Vista/Santa Barbara South,Santa Barbara,2000
06083002904,181a,Goleta South/Isla Vista/Santa Barbara South,Santa Barbara,2000
06083000801,181a,Goleta South/Isla Vista/Santa Barbara South,Santa Barbara,2000
06083000900,181a,Goleta South/Isla Vista/Santa Barbara South,Santa Barbara,2000
06083000802,181a,Goleta South/Isla Vista/Santa Barbara South,Santa Barbara,2000
06083001302,181a,Goleta South/Isla Vista/Santa Barbara South,Santa Barbara,2000
06083001000,181a,Goleta South/Isla Vista/Santa Barbara South,Santa Barbara,2000
06083001101,181a,Goleta South/Isla Vista/Santa Barbara South,Santa Barbara,2000
06083001102,181a,Goleta South/Isla Vista/Santa Barbara South,Santa Barbara,2000
06083002902,181a,Goleta South/Isla Vista/Santa Barbara South,Santa Barbara,2000
06083002912,181a,Goleta South/Isla Vista/Santa Barbara South,Santa Barbara,2000
06083001202,181a,Goleta South/Isla Vista/Santa Barbara South,Santa Barbara,2000
06083000600,181b,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Santa Barbara,2000
06083000102,181b,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Santa Barbara,2000
06083000103,181b,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Santa Barbara,2000
06083002907,181b,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Santa Barbara,2000
06083000501,181b,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Santa Barbara,2000
06083000700,181b,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Santa Barbara,2000
06083001500,181b,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Santa Barbara,2000
06083000502,181b,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Santa Barbara,2000
06083002913,181b,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Santa Barbara,2000
06083000101,181b,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Santa Barbara,2000
06083002914,181b,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Santa Barbara,2000
06083002906,181b,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Santa Barbara,2000
06083002909,181b,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Santa Barbara,2000
06083003004,181b,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Santa Barbara,2000
06083000400,181b,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Santa Barbara,2000
06083000200,181b,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Santa Barbara,2000
06083000300,181b,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Santa Barbara,2000
06083001400,181b,Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North,Santa Barbara,2000
06085512601,182,Gilroy/Morgan Hill/Rucker/San Martin,Santa Clara,2000
06085512508,182,Gilroy/Morgan Hill/Rucker/San Martin,Santa Clara,2000
06085512507,182,Gilroy/Morgan Hill/Rucker/San Martin,Santa Clara,2000
06085512304,182,Gilroy/Morgan Hill/Rucker/San Martin,Santa Clara,2000
06085512305,182,Gilroy/Morgan Hill/Rucker/San Martin,Santa Clara,2000
06085512700,182,Gilroy/Morgan Hill/Rucker/San Martin,Santa Clara,2000
06085512200,182,Gilroy/Morgan Hill/Rucker/San Martin,Santa Clara,2000
06085512308,182,Gilroy/Morgan Hill/Rucker/San Martin,Santa Clara,2000
06085512402,182,Gilroy/Morgan Hill/Rucker/San Martin,Santa Clara,2000
06085512309,182,Gilroy/Morgan Hill/Rucker/San Martin,Santa Clara,2000
06085512306,182,Gilroy/Morgan Hill/Rucker/San Martin,Santa Clara,2000
06085512307,182,Gilroy/Morgan Hill/Rucker/San Martin,Santa Clara,2000
06085512401,182,Gilroy/Morgan Hill/Rucker/San Martin,Santa Clara,2000
06085512602,182,Gilroy/Morgan Hill/Rucker/San Martin,Santa Clara,2000
06085512503,182,Gilroy/Morgan Hill/Rucker/San Martin,Santa Clara,2000
06085512506,182,Gilroy/Morgan Hill/Rucker/San Martin,Santa Clara,2000
06085512505,182,Gilroy/Morgan Hill/Rucker/San Martin,Santa Clara,2000
06085510801,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085510900,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085511606,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085510700,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085510803,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085510300,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085511200,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085511100,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085511300,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085511604,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085511000,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085511400,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085511605,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085511500,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085511703,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085511607,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085510802,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085510600,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085509401,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085510500,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085510400,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085511701,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085509801,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085510200,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085509901,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085510001,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085511702,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085510002,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085510100,183a,Los Altos/Los Altos Hills/Palo Alto Central/Stanford,Santa Clara,2000
06085504418,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085504415,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085503707,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085504319,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085503804,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085504420,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085504417,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085504412,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085504308,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085504411,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085504315,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085504314,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085504320,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085504321,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085504307,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085504316,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085503802,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085504317,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085503803,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085504311,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085503900,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085503708,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085503706,183b,Berryessa/East San Jose/Milpitas East,Santa Clara,2000
06085508403,183c,Sunnyvale South,Santa Clara,2000
06085509107,183c,Sunnyvale South,Santa Clara,2000
06085508601,183c,Sunnyvale South,Santa Clara,2000
06085509106,183c,Sunnyvale South,Santa Clara,2000
06085508602,183c,Sunnyvale South,Santa Clara,2000
06085508401,183c,Sunnyvale South,Santa Clara,2000
06085508404,183c,Sunnyvale South,Santa Clara,2000
06085508504,183c,Sunnyvale South,Santa Clara,2000
06085508503,183c,Sunnyvale South,Santa Clara,2000
06085508506,183c,Sunnyvale South,Santa Clara,2000
06085508505,183c,Sunnyvale South,Santa Clara,2000
06085508202,183c,Sunnyvale South,Santa Clara,2000
06085508301,183c,Sunnyvale South,Santa Clara,2000
06085508204,183c,Sunnyvale South,Santa Clara,2000
06085508203,183c,Sunnyvale South,Santa Clara,2000
06085508303,183c,Sunnyvale South,Santa Clara,2000
06085508304,183c,Sunnyvale South,Santa Clara,2000
06085501400,183d,Downtown San Jose,Santa Clara,2000
06085503709,183d,Downtown San Jose,Santa Clara,2000
06085503601,183d,Downtown San Jose,Santa Clara,2000
06085501000,183d,Downtown San Jose,Santa Clara,2000
06085501300,183d,Downtown San Jose,Santa Clara,2000
06085501502,183d,Downtown San Jose,Santa Clara,2000
06085500901,183d,Downtown San Jose,Santa Clara,2000
06085500800,183d,Downtown San Jose,Santa Clara,2000
06085503110,183d,Downtown San Jose,Santa Clara,2000
06085501600,183d,Downtown San Jose,Santa Clara,2000
06085503105,183d,Downtown San Jose,Santa Clara,2000
06085500902,183d,Downtown San Jose,Santa Clara,2000
06085501700,183d,Downtown San Jose,Santa Clara,2000
06085503112,183d,Downtown San Jose,Santa Clara,2000
06085501900,183d,Downtown San Jose,Santa Clara,2000
06085501800,183d,Downtown San Jose,Santa Clara,2000
06085503113,183d,Downtown San Jose,Santa Clara,2000
06085503702,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085503510,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085504002,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085503508,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085502202,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085504101,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085504102,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085504001,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085503602,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085503703,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085503506,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085503511,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085501501,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085503507,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085503504,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085503401,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085503402,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085503106,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085503111,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085503103,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085502400,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085502300,183e,Alum Rock South/San Jose East,Santa Clara,2000
06085507401,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085507600,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085507402,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085507302,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085507904,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085507805,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085508102,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085508101,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085507806,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085507703,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085507701,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085508002,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085508001,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085507807,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085507702,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085507905,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085507903,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085507906,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085507808,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085507500,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085507301,183f,Cupertino/Rancho Rinconada/San Jose West/Saratoga,Santa Clara,2000
06085502500,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085503001,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085502903,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085512025,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085502909,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085502800,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085502910,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085502601,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085502902,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085503002,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085503116,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085502901,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085512019,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085512005,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085503003,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085502907,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085502908,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085512026,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085512024,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085512027,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085502906,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085506803,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085511901,183g,Cambrian Village East/San Jose South Central,Santa Clara,2000
06085503115,183h,San Jose Southeast,Santa Clara,2000
06085503207,183h,San Jose Southeast,Santa Clara,2000
06085503108,183h,San Jose Southeast,Santa Clara,2000
06085503217,183h,San Jose Southeast,Santa Clara,2000
06085512022,183h,San Jose Southeast,Santa Clara,2000
06085503214,183h,San Jose Southeast,Santa Clara,2000
06085503306,183h,San Jose Southeast,Santa Clara,2000
06085503305,183h,San Jose Southeast,Santa Clara,2000
