GEOID,county,pop
6037670500,Los Angeles,1649
6073005700,San Diego,1662
6077005125,San Joaquin,1662
6037550400,Los Angeles,1672
6087123300,Santa Cruz,1672
6073013415,San Diego,1678
6089011001,Shasta,1678
6037301501,Los Angeles,1682
6013390200,Contra Costa,1687
6001451504,Alameda,1689
6087100700,Santa Cruz,1689
6001400600,Alameda,1691
6073020710,San Diego,1692
6071011500,San Bernardino,1698
6109985202,Tuolumne,1698
6053011604,Monterey,1700
6093000600,Siskiyou,1701
6101050900,Sutter,1708
6111005910,Ventura,1708
6065047202,Riverside,1710
6021010502,Glenn,1711
6037403500,Los Angeles,1714
6013354001,Contra Costa,1715
6071011700,San Bernardino,1718
6005000102,Amador,1719
6067009408,Sacramento,1720
6061020106,Placer,1722
6059011503,Orange,1723
6041132100,Marin,1728
6065043315,Riverside,1728
6085504602,Santa Clara,1728
6065045900,Riverside,1734
6079011501,San Luis Obispo,1741
6067002500,Sacramento,1743
6075022600,San Francisco,1743
6037191204,Los Angeles,1744
6029006004,Kern,1747
6047000202,Merced,1748
6085504413,Santa Clara,1751
6079010101,San Luis Obispo,1752
6065047000,Riverside,1754
6037102103,Los Angeles,1755
6053012401,Monterey,1757
6053012302,Monterey,1759
6055200503,Napa,1764
6037600703,Los Angeles,1769
6037403405,Los Angeles,1771
6077003900,San Joaquin,1778
6095250900,Solano,1778
6053013400,Monterey,1779
6001421400,Alameda,1781
6037670406,Los Angeles,1786
6007000401,Butte,1788
6045011001,Mendocino,1803
6075012301,San Francisco,1804
6055201102,Napa,1806
6073020902,San Diego,1806
6039000109,Madera,1808
6075011800,San Francisco,1808
6037910709,Los Angeles,1814
6037219500,Los Angeles,1817
6001404501,Alameda,1822
6019006603,Fresno,1827
6073016613,San Diego,1830
6037920328,Los Angeles,1831
6037265420,Los Angeles,1833
6037404302,Los Angeles,1842
6037102105,Los Angeles,1847
6077005502,San Joaquin,1850
6095250501,Solano,1856
6037573003,Los Angeles,1863
6053011802,Monterey,1864
6035040304,Lassen,1865
6037404803,Los Angeles,1866
6043000400,Mariposa,1866
6065045114,Riverside,1866
6067007504,Sacramento,1867
6037601301,Los Angeles,1868
6037108104,Los Angeles,1870
6065941100,Riverside,1870
6027000200,Inyo,1872
6065940900,Riverside,1875
6037433302,Los Angeles,1884
6037137504,Los Angeles,1885
6067005509,Sacramento,1888
6001401600,Alameda,1889
6021010300,Glenn,1890
6077004106,San Joaquin,1895
6041132200,Marin,1901
6061020401,Placer,1901
6053011801,Monterey,1905
6065046102,Riverside,1909
6023010600,Humboldt,1910
6065042743,Riverside,1910
6093000200,Siskiyou,1911
6029002806,Kern,1912
6037212304,Los Angeles,1912
6081609100,San Mateo,1912
6063000501,Plumas,1913
6037535606,Los Angeles,1915
6059011401,Orange,1915
6041123000,Marin,1917
6037195902,Los Angeles,1924
6037406411,Los Angeles,1925
6055200803,Napa,1925
6089010200,Shasta,1925
6037601001,Los Angeles,1927
6065042401,Riverside,1928
6037406402,Los Angeles,1930
6089012102,Shasta,1932
6047000303,Merced,1934
6037533106,Los Angeles,1935
6037408706,Los Angeles,1936
6073004700,San Diego,1936
6073008339,San Diego,1936
6065045216,Riverside,1938
6099000301,Stanislaus,1940
6077000300,San Joaquin,1941
6001400200,Alameda,1944
6001423901,Alameda,1945
6111001302,Ventura,1956
6037920039,Los Angeles,1957
6013313205,Contra Costa,1959
6037185204,Los Angeles,1961
6065045115,Riverside,1961
6013359104,Contra Costa,1963
6107002304,Tulare,1966
6013351103,Contra Costa,1967
6037571600,Los Angeles,1968
6001403702,Alameda,1969
6037207501,Los Angeles,1970
6037186202,Los Angeles,1971
6099001800,Stanislaus,1971
6001404700,Alameda,1973
6061021106,Placer,1973
6111000902,Ventura,1974
6037603006,Los Angeles,1977
6073013205,San Diego,1980
6025010200,Imperial,1981
6075025800,San Francisco,1986
6019001409,Fresno,1988
6037226001,Los Angeles,1988
6037901007,Los Angeles,1990
6097154304,Sonoma,1994
6055201101,Napa,1996
6075060400,San Francisco,1996
6115040902,Yuba,1996
6037533503,Los Angeles,2002
6017030301,El Dorado,2004
6037920119,Los Angeles,2010
6065044000,Riverside,2010
6073006600,San Diego,2015
6081610202,San Mateo,2016
6037433501,Los Angeles,2017
6053012100,Monterey,2019
6081612700,San Mateo,2019
6097152000,Sonoma,2019
6037540201,Los Angeles,2020
6077000600,San Joaquin,2020
6037124103,Los Angeles,2023
6001402500,Alameda,2026
6065042740,Riverside,2026
6073010900,San Diego,2026
