county,comName,Ndeaths 2008-2012,Ndeaths 2013-2017,Rate 2008-2012,Rate 2013-2017,Percent Change,pValue,comID,est_edu,moe_edu,est_net,moe_net,est_pov,moe_pov,est_rent30up,moe_rent30up,est_rent50up,moe_rent50up,region,POP,geoLev,hpi2score,insured,inpreschool,bachelorsed,parkaccess,houserepair,pop,myGroup,lessThanBachelors,myLabel,hRank,top15,pov30plus
Orange,Lake Forest East/Mission Viejo Central and South,4,8,0.7957,1.299,63.25248209124042,0.20664840008904306,115.2a,45.4,1.71,93.23,1.53,5.8,0.98,58.45,6.24,25.74,3.5,ORANGE COUNTY,111063,Communuity,0.5204531582881158,87.06296966586531,57.19599326508378,44.18887388239108,96.64334663920476,98.96731682061424,111063,3 Same,54.6,Orange Lake Forest East/Mission Viejo Central and South,436,notTot15,notHighPov
Orange,Santa Ana Central,39,35,5.719,5.44,-4.87847525791222,0.41654670246224046,116b,7.12,0.65,73.79,1.87,26.46,1.95,68.09,4.3,33.66,2.6,ORANGE COUNTY,113604,Communuity,-0.6197092518674783,51.39352663638604,39.87114010070068,5.871971057357135,69.35055089415866,98.9892828185761,113604,3 Same,92.88,Orange Santa Ana Central,176.5,notTot15,notHighPov
Orange,Santa Ana South,29,28,4.106,4.444,8.231855820750125,0.38480116505180284,116g,12.92,0.9,81.29,1.61,15.4,1.35,62.6,4.47,28.7,2.65,ORANGE COUNTY,118398,Communuity,-0.29626462379004714,64.65118498623288,39.45423909187655,11.216268011283974,78.89491321382118,98.77673317789888,118398,3 Same,87.08,Orange Santa Ana South,233,notTot15,notHighPov
Placer,Auburn/Newcastle/Lincoln/Sheridan,7,13,1.853,2.671,44.14463032919589,0.22023300516874456,119,31.89,1.38,85.16,1.77,9.02,1.18,48.66,5.41,25.16,3.43,GOLD COUNTRY,88463,Communuity,0.13550134425359753,86.89018233611793,58.31020200535818,30.772993228807522,40.86680389010095,98.97752055226887,88463,3 Same,68.11,Placer Auburn/Newcastle/Lincoln/Sheridan,330,notTot15,notHighPov
Placer,Colfax/Meadow Vista,2,2,2.334,1.761,-24.550128534704378,0.3969741602922683,118,29.03,2.67,83.9,3.96,10.29,1.74,56.4,12.59,35.75,9.39,GOLD COUNTRY,27127,Communuity,0.2282953104390091,85.24480775611015,50.24127621926494,28.551623843403252,39.27083716371143,99.52929176067092,27127,3 Same,70.97,Placer Colfax/Meadow Vista,401,notTot15,notHighPov
Placer,Dollar Point/Kings Beach/Sunnyside/Tahoe City/Tahoe Vista,NA,1,NA,1.5,NA,NA,117,44.92,5.74,85.21,8.69,11.6,3.51,44.12,13.41,22.28,9.16,GOLD COUNTRY,13870,Communuity,0.213973184672819,39.64085075702956,45.06363085796683,22.705717375630858,58.644556073540016,62.25432169121846,13870,NA,55.08,Placer Dollar Point/Kings Beach/Sunnyside/Tahoe City/Tahoe Vista,422,notTot15,notHighPov
Placer,Foresthill,NA,1,NA,5.546,NA,NA,120,19.15,5.9,79.89,9.29,9.58,4.49,62.01,35.67,38.3,26.05,GOLD COUNTRY,6146,Communuity,0.286500506,84.5,63.7,24.6,59.59974,99.37369519999999,6146,NA,80.85,Placer Foresthill,173,notTot15,notHighPov
Placer,Rocklin/Granite Bay,8,5,1.562,0.9075,-41.901408450704224,0.17690179940848338,121.2,46.4,1.62,91.13,1.57,5.57,0.69,47.63,4.64,21.35,2.66,GOLD COUNTRY,107835,Communuity,0.4828996998137432,90.63708999860899,54.55886678722122,45.14359808967404,79.5020170466917,99.21188523076839,107835,3 Same,53.6,Placer Rocklin/Granite Bay,468,notTot15,notHighPov
Placer,Roseville,11,9,2.188,1.614,-26.23400365630713,0.25189651274803937,121.1,36.51,1.56,88.18,1.53,9.26,1.05,49.32,4.32,23.9,2.73,GOLD COUNTRY,104991,Communuity,0.3671226319478051,86.9894457620177,51.569607871150865,34.3363012067701,96.94545170005047,99.1025900853398,104991,3 Same,63.49,Placer Roseville,413.5,notTot15,notHighPov
Plumas,Belden/Caribou/Crescent Mills/Genessee/Greenville/Indian Falls/North Arm/Storrie/Taylorsville/Tobin/Twain,NA,1,NA,7.683,NA,NA,122,15.63,6.01,70.1,14.31,13.29,5.95,64.4,43.13,33.2,30.55,SIERRA CASCADE,2785,Communuity,-0.189228052,83.3,46.1,15.1,81.0772,92.01680672,2785,NA,84.37,Plumas Belden/Caribou/Crescent Mills/Genessee/Greenville/Indian Falls/North Arm/Storrie/Taylorsville/Tobin/Twain,103,notTot15,notHighPov
Plumas,Bucks Lake/Cromberg/East Quincy/Greenhorn/Keddie/Laporte/Little Grass Valley/Meadow Valley/Quincy/Sloat/Spring Garden,1,2,4.996,2.918,-41.59327461969576,0.35032397892459033,123.1,20.69,4.94,65.6,9.07,15.35,4.98,45.23,18.45,19.55,11.25,SIERRA CASCADE,6661,Communuity,-0.09350723149677226,74.39573637591953,14.284641945653807,16.01861582344993,52.04923885302508,82.57018465695842,6661,3 Same,79.31,Plumas Bucks Lake/Cromberg/East Quincy/Greenhorn/Keddie/Laporte/Little Grass Valley/Meadow Valley/Quincy/Sloat/Spring Garden,312,notTot15,notHighPov
Riverside,Agua Caliente/Palm Springs Central,4,6,4.89,4.666,-4.580777096114506,0.4736959525233402,129.3,34.94,1.79,81.96,3.05,18.52,2.52,51.91,6.26,27.47,4.33,DESERT SIERRA,29119,Communuity,-0.26770377601195094,71.67755074006662,28.10570486623854,30.70695765651293,56.736152416978605,94.56790348842783,29119,3 Same,65.06,Riverside Agua Caliente/Palm Springs Central,225,notTot15,notHighPov
Riverside,Arabia/Coachella/Desert Beach/Flowing Wells/Indio South/La Quinta East/Mecca/Oasis/Thermal,33,31,6.408,5.798,-9.519350811485646,0.3466690336757725,128,10.74,0.96,65.14,2.4,26.3,2.23,58.63,5.99,31.43,4.04,DESERT SIERRA,105929,Communuity,-0.5928258257172729,61.45899895212831,21.692073747510126,9.101735124470164,43.92659326643318,97.51395868773953,105929,3 Same,89.26,Riverside Arabia/Coachella/Desert Beach/Flowing Wells/Indio South/La Quinta East/Mecca/Oasis/Thermal,162,notTot15,notHighPov
Riverside,Arlington/Corona East/Home Gardens/La Sierra/Riverside Southwest,34,21,5.296,3.361,-36.53700906344411,0.051568190344006726,135d,16.92,1.31,80.56,1.83,17.11,1.59,61.4,4.48,31.36,2.91,DESERT SIERRA,117312,Communuity,-0.4098851220599683,70.14992413393344,35.49905977223132,15.144164279869067,52.284505330827194,98.98555041966311,117312,3 Same,83.08,Riverside Arlington/Corona East/Home Gardens/La Sierra/Riverside Southwest,290,notTot15,notHighPov
Riverside,Banning/Beaumont/Cabizon/Calimesa/Cherry Valley,40,54,5.905,7.385,25.06350550381032,0.14246852032091062,134,19.99,1.04,82.26,1.67,14.67,1.22,54.1,4.84,26.74,2.91,DESERT SIERRA,141129,Communuity,-0.2732484389864805,77.41810612985283,32.136764662117635,18.421544827781677,60.17260721588051,98.28978896509237,141129,3 Same,80.01,Riverside Banning/Beaumont/Cabizon/Calimesa/Cherry Valley,113,notTot15,notHighPov
Riverside,Bermuda Dunes North/Indio North,10,19,4.29,7.254,69.09090909090908,0.08580120979218409,129.2,20.53,1.81,78.25,3.39,16.91,2.2,52.63,7.39,28.1,4.81,DESERT SIERRA,53092,Communuity,-0.2267916442164733,71.92345174414224,33.07975551872222,20.41790853612597,53.90642477190537,99.07353019193833,53092,3 Same,79.47,Riverside Bermuda Dunes North/Indio North,115,notTot15,notHighPov
Riverside,Bermuda Dunes South/Indian Wells/La Quinta West/Palm Desert/Rancho Mirage Central and South,14,9,3.739,1.995,-46.643487563519656,0.08137418705284483,129.1,34.93,1.62,84.06,2.5,12.4,1.48,48.93,4.93,23.49,3.07,DESERT SIERRA,99517,Communuity,0.013569705637740287,77.86718751570083,44.636802958288534,33.399987941758695,46.83119562748073,95.73994427260156,99517,3 Same,65.07,Riverside Bermuda Dunes South/Indian Wells/La Quinta West/Palm Desert/Rancho Mirage Central and South,380,notTot15,notHighPov
Riverside,Blythe,5,8,7.065,10.61,50.176928520877546,0.24017294282803836,126,11.52,2.22,63.31,5.49,25.71,4.78,38.94,9.07,19.55,5.63,DESERT SIERRA,15045,Communuity,-0.387635415539116,76.5136656696577,49.9461282818212,11.623416417414422,44.55965286008641,99.34200064660685,15045,3 Same,88.48,Riverside Blythe,56,notTot15,notHighPov
Riverside,Canyon Lake/Perris/Quail Valley/Romoland/Sun City/Winchester,29,41,3.457,4.49,29.881400057853643,0.14118663681593224,133.1,15.8,0.89,85.6,1.66,15.43,1.24,57.46,5.25,30.21,3.52,DESERT SIERRA,171826,Communuity,-0.3508075324227474,75.26242536053915,36.83652345977908,13.184378964766683,30.014084191216696,99.34090146125916,171826,3 Same,84.2,Riverside Canyon Lake/Perris/Quail Valley/Romoland/Sun City/Winchester,231,notTot15,notHighPov
Riverside,Casablanca/Riverside Central,20,15,4.409,3.251,-26.264459061011568,0.18913348383783868,135c,15.96,1.36,81.32,2,17.31,1.84,60.23,5.7,30.62,3.76,DESERT SIERRA,84881,Communuity,-0.43105938451100956,74.31419516735194,29.215301421990787,16.119982092576667,62.44978302128863,97.72108435059566,84881,3 Same,84.03999999999999,Riverside Casablanca/Riverside Central,294,notTot15,notHighPov
Riverside,Cathedral City Southeast/Palm Desert North/Palm Springs South/Rancho Mirage North,47,46,7.572,6.86,-9.40306391970417,0.3207423302483021,129.4,23.29,1.04,78.48,1.93,22.71,1.62,58.35,4.01,32.29,2.74,DESERT SIERRA,133959,Communuity,-0.44657301790374665,68.7511007099187,37.61514299151233,20.01365119178256,38.055673859240514,97.64074936155511,133959,3 Same,76.71000000000001,Riverside Cathedral City Southeast/Palm Desert North/Palm Springs South/Rancho Mirage North,127,notTot15,notHighPov
Riverside,Corona North/Glen Avon/Jurupa/Norco,28,30,3.021,3.093,2.383316782522346,0.46442720366428647,135e,23.7,1.07,90.5,1.4,9.62,1.06,56.6,4.99,28.48,3.13,DESERT SIERRA,173271,Communuity,0.027484327273461805,78.19740406646237,36.0290827663025,22.6779980492985,49.2777223602911,96.41226866078668,173271,3 Same,76.3,Riverside Corona North/Glen Avon/Jurupa/Norco,303,notTot15,notHighPov
Riverside,Corona South/El Cerrito/Temescal,14,11,2.34,1.572,-32.82051282051282,0.16611729375743067,135f,29.95,1.36,90.77,1.6,8.87,1.13,59.61,6.77,31.84,4.44,DESERT SIERRA,120798,Communuity,0.19927673317432407,83.67427689200153,42.633825063328864,30.20141227503767,76.5078885037004,99.04104758961151,120798,3 Same,70.05,Riverside Corona South/El Cerrito/Temescal,416,notTot15,notHighPov
Riverside,East Hemet/Hemet/Valle Vista,40,67,5.873,9.725,65.58828537374424,0.006445144679996462,132,12,0.82,74.26,1.85,21.69,1.59,59.27,4.23,33.3,2.73,DESERT SIERRA,141079,Communuity,-0.614403837228971,74.36562422472515,37.867175837651246,11.519227525003721,32.16495757150249,98.92065609245196,141079,1 Increase,88,Riverside East Hemet/Hemet/Valle Vista,63,notTot15,notHighPov
Riverside,Eastside/Fairmont Park/Riverside Downtown/Rubidoux/University,27,40,4.412,7.477,69.4696282864914,0.021961293573797724,135a,15.28,1.13,81.24,2.07,24.83,2.04,58.01,4.22,30.53,2.78,DESERT SIERRA,106979,Communuity,-0.5318885509264248,62.25627833500033,32.05532955065948,12.531954869647313,60.16601415277765,89.10403228212013,106979,1 Increase,84.72,Riverside Eastside/Fairmont Park/Riverside Downtown/Rubidoux/University,109,notTot15,notHighPov
Riverside,Edgemont/Orange Crest/Woodcrest,37,36,4.625,4.051,-12.410810810810807,0.28839495267921156,135b,24.36,1.14,86.96,1.53,14.45,1.29,53.02,4.44,26.82,2.78,DESERT SIERRA,163527,Communuity,-0.1753433343574639,76.78396656209678,32.69028784237465,23.414117546337913,52.20116572058437,99.24304534402361,163527,3 Same,75.64,Riverside Edgemont/Orange Crest/Woodcrest,252,notTot15,notHighPov
Riverside,French Valley/Murrieta East/Temecula/Winchester,18,8,2.604,0.9643,-62.96850998463901,0.010076772493883612,131b,30.53,1.51,92.34,1.66,8.51,1.15,55.72,5.36,28.02,3.44,DESERT SIERRA,141716,Communuity,0.12653594184712383,86.02941305145502,35.44790637613254,29.241801913686526,45.57283546953061,99.49930794816733,141716,2 Decrease,69.47,Riverside French Valley/Murrieta East/Temecula/Winchester,465,notTot15,notHighPov
Riverside,Glen Valley/Mead Valley,14,4,13.65,3.542,-74.05128205128206,0.007584721421023843,133.3,8.7,1.67,73.76,5.29,29.23,5.83,57.69,15.38,35.43,11.56,DESERT SIERRA,24359,Communuity,-0.6911563673740713,62.388620222505025,32.33925037973644,9.238798801264421,15.838089259821832,98.76607305039207,24359,2 Decrease,91.3,Riverside Glen Valley/Mead Valley,276,notTot15,notHighPov
Riverside,Homeland/Lakeview/San Jacinto,4,8,3.445,5.388,56.40058055152395,0.22638210033413697,133.2,17.05,2.17,81.84,4.38,14.56,2.79,49.31,12.45,27.96,8.6,DESERT SIERRA,27960,Communuity,-0.2621819280416667,73.44542203147353,40.62620529327611,13.686412732474963,15.221745401287553,99.73073421599355,27960,3 Same,82.95,Riverside Homeland/Lakeview/San Jacinto,179.5,notTot15,notHighPov
Riverside,Idyllwild/Pine Cove,4,4,12.05,5.316,-55.8838174273859,0.17750112094877757,130,25.01,4.9,74.25,8.79,17.01,4.72,49.78,17.07,24.85,10.73,DESERT SIERRA,14846,Communuity,-0.13433970879940726,77.46385558399568,51.6970227670753,22.21946652296915,58.32547660918765,99.47239780209753,14846,3 Same,74.99,Riverside Idyllwild/Pine Cove,185.5,notTot15,notHighPov
Riverside,Lake Elsinore/Murrieta West/Sedco Hills/Wildomar,26,21,3.638,2.611,-28.229796591533802,0.13305063239981596,131a,20.09,1.17,86.52,1.73,13.4,1.38,57.19,5.12,28.93,3.3,DESERT SIERRA,142945,Communuity,-0.12018404567392352,78.78032320123125,37.16857392703487,18.56993738850607,60.56315465304838,99.31017511987108,142945,3 Same,79.91,Riverside Lake Elsinore/Murrieta West/Sedco Hills/Wildomar,335,notTot15,notHighPov
Riverside,Moreno Valley,29,22,6.084,5.068,-16.699539776462853,0.26601989052796493,135g,17.37,1.2,85.67,1.85,17.18,1.79,61.17,5.7,31.17,3.43,DESERT SIERRA,89681,Communuity,-0.3690592992267705,74.53869827499693,29.82191545589367,16.57691930286237,76.5502167563921,99.75052271117784,89681,3 Same,82.63,Riverside Moreno Valley,200,notTot15,notHighPov
Riverside,Temecula South,5,7,1.314,1.541,17.275494672754938,0.39390095985413254,131c,32.58,1.84,91.99,2.42,5.65,1.01,47.19,6.74,22.39,4.2,DESERT SIERRA,80828,Communuity,0.20673464237751768,87.62323823427525,35.53185158608403,32.126028109071115,66.42747505666352,99.86966800872717,80828,3 Same,67.42,Riverside Temecula South,418,notTot15,notHighPov
Sacramento,Antelope/Citrus Heights/Foothill Farms,25,41,4.28,7.038,64.4392523364486,0.025512318460851557,139c,18.47,1.01,81.87,1.64,16.21,1.34,54.31,3.65,26.46,2.2,GOLD COUNTRY,119821,Communuity,-0.19267163339590723,79.5227147161182,38.43256858146735,16.93039784344981,78.91271164053046,99.32028350235501,119821,1 Increase,81.53,Sacramento Antelope/Citrus Heights/Foothill Farms,120,notTot15,notHighPov
Sacramento,Arcade/Arden/Town and Country Village,15,15,4.047,4.278,5.707931801334319,0.44106332571899454,139d,42.09,2.02,84.75,2.18,17.09,1.74,55.43,4.61,29.3,3.11,GOLD COUNTRY,75497,Communuity,0.08346362497374732,85.46085274911586,47.881404559121556,40.88164562830311,89.97841026703048,99.13681842294541,75497,3 Same,57.91,Sacramento Arcade/Arden/Town and Country Village,242,notTot15,notHighPov
Sacramento,Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,75,62,11.34,8.914,-21.393298059964728,0.08653884503464238,139j,20.16,1.16,72.45,1.81,33.16,2.11,56.93,3,31.98,2.03,GOLD COUNTRY,123198,Communuity,-0.6102729950140343,70.00527200116885,41.011487037127225,16.571121284436437,85.45349711707982,92.37905400593387,123198,3 Same,79.84,Sacramento Capitol Park/Del Paso Heights/Downtown/Gardenland/North Sacramento,77,notTot15,highPov
Sacramento,Carmichael/Fair Oaks/Gold River,24,14,5.524,3.555,-35.644460535843585,0.09511427752666257,139b,37.87,1.65,85.61,1.8,14.11,1.41,50.81,4.33,28.49,2.87,GOLD COUNTRY,90889,Communuity,0.11556396573808712,85.99167776078512,44.563098944866816,37.169287812606584,83.41603402226892,98.95986174453675,90889,3 Same,62.13,Sacramento Carmichael/Fair Oaks/Gold River,275,notTot15,notHighPov
Sacramento,Central South Elk Grove/Franklin,12,13,3.021,3.11,2.9460443561734517,0.47122526404596354,139m,39.38,1.95,89.11,1.96,8.24,1.25,49.71,6.82,25.37,4.23,GOLD COUNTRY,81103,Communuity,0.34638277883028984,91.30981714609817,50.404440033044395,38.26309507663095,94.74002255033723,98.94741833093079,81103,3 Same,60.62,Sacramento Central South Elk Grove/Franklin,301.5,notTot15,notHighPov
Sacramento,Clarksburg/Hood/Isleton/Locke/Walnut Grove,NA,3,NA,9.043,NA,NA,137,14.9,3.52,65.86,8.33,14.47,5.49,39.75,13.19,13.98,6.1,GOLD COUNTRY,5960,Communuity,-0.013387851257718124,78.9998657718121,66.71140939597315,16.10214765100671,20.520131852348996,99.08169405218791,5960,NA,85.1,Sacramento Clarksburg/Hood/Isleton/Locke/Walnut Grove,74,notTot15,notHighPov
Sacramento,Clay/Galt/Herald/Wilton,8,5,4.804,2.846,-40.757701915070776,0.18087772712673034,136,20.35,2.14,86.4,3.46,14.18,2.88,46.86,10.75,25.41,7.07,GOLD COUNTRY,37029,Communuity,0.08337100854851603,82.13516973183181,36.170344324718464,18.825282886386347,47.246752960652465,99.17988297605822,37029,3 Same,79.65,Sacramento Clay/Galt/Herald/Wilton,319,notTot15,notHighPov
Sacramento,East Sacramento/La Riviera/Mather/Rancho Cordova/Rosemont,35,36,5.487,5.388,-1.8042646254784072,0.4697975981774417,139g,32.87,1.25,84.54,1.41,15.57,1.07,49.52,3.18,23.49,1.86,GOLD COUNTRY,125641,Communuity,0.05597118905552327,82.86224640045845,52.45145135743905,31.258334460884583,90.6837732492578,98.04988516554978,125641,3 Same,67.13,Sacramento East Sacramento/La Riviera/Mather/Rancho Cordova/Rosemont,179.5,notTot15,notHighPov
Sacramento,Elk Grove/Laguna/Laguna West/Lakeside,12,24,3.292,6.156,86.99878493317132,0.03774780517516385,139h,25.12,1.74,87.52,2.19,14.42,2.05,59.38,6.78,28.72,4.42,GOLD COUNTRY,76488,Communuity,-0.09112543474619549,85.26139002196423,37.778975787051564,23.87708529442527,99.36852867796256,98.77883562813957,76488,1 Increase,74.88,Sacramento Elk Grove/Laguna/Laguna West/Lakeside,154,notTot15,notHighPov
Sacramento,Elverta/Natomas/North Highlands/Rio Linda,50,53,5.122,5.556,8.473252635689189,0.34252041478315665,139a,27.34,1.12,87.69,1.33,14.56,1.21,50.11,3.48,24.29,2.16,GOLD COUNTRY,187503,Communuity,-0.0024932854758803885,81.27016581068037,38.83154776190248,24.52629557927073,92.53451970597804,98.87446731014671,187503,3 Same,72.66,Sacramento Elverta/Natomas/North Highlands/Rio Linda,171,notTot15,notHighPov
Sacramento,Florin/Fruitridge/Oak Park/Parkway/South Sacramento,68,76,11.2,11.57,3.3035714285714377,0.4238668786691945,139f,15.86,1.05,72.12,1.66,28.43,1.97,55.66,3.55,33.86,2.48,GOLD COUNTRY,119523,Communuity,-0.547293347384997,73.575358717569,42.85485806079165,14.319542682161591,84.89077508906236,98.53471339227396,119523,3 Same,84.14,Sacramento Florin/Fruitridge/Oak Park/Parkway/South Sacramento,51,notTot15,notHighPov
Sacramento,Folsom/Orangevale,13,12,2.24,2.116,-5.53571428571429,0.44404683287733904,139e,41.92,1.52,91.22,1.38,6.39,0.86,44.13,4.22,19.44,2.35,GOLD COUNTRY,112007,Communuity,0.45379301036703956,85.40532734561232,48.793902166828865,41.15318239038631,84.18223889185498,93.07320219613543,112007,3 Same,58.08,Sacramento Folsom/Orangevale,371,notTot15,notHighPov
Sacramento,Freeport/Meadowview,51,58,11.62,13.75,18.330464716006894,0.19480861186780762,139k,12.81,1.15,73.6,2.26,25.59,2.16,59.17,4.85,32.48,3.1,GOLD COUNTRY,84124,Communuity,-0.500685225347487,76.61147116161857,35.7538146070087,12.702430935286007,95.66948729233037,99.12794413147651,84124,3 Same,87.19,Sacramento Freeport/Meadowview,38,notTot15,notHighPov
Sacramento,Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,11,21,2.854,4.962,73.8612473721093,0.07319881888209567,139i,50.94,1.95,83.06,1.79,9.27,0.92,42.27,3.41,19.38,2.09,GOLD COUNTRY,82859,Communuity,0.4011770045791646,88.1493440664261,55.445842696629214,47.59458477654812,91.65329108775148,99.05881738324769,82859,3 Same,49.06,Sacramento Greenhaven/Land Park/Midtown/Pocket/Riverside/Sutterville,203,notTot15,notHighPov
Sacramento,Rancho Murieta/Sloughhouse,1,1,1.033,0.9382,-9.177153920619544,0.47291885001862666,138,48.54,3.76,93.1,3.33,5.6,1.68,29.38,12.22,16.49,10.1,GOLD COUNTRY,19324,Communuity,0.5627648804873732,92.83383357482923,45.25673256054647,49.04111985096254,43.24156654522873,99.33107452895881,19324,3 Same,51.46,Sacramento Rancho Murieta/Sloughhouse,466,notTot15,notHighPov
Sacramento,Vineyard,22,19,5.543,4.572,-17.517589752841424,0.2713355121129596,139l,29.46,1.61,90.69,1.88,11.32,1.48,54.43,7.33,24.9,4.6,GOLD COUNTRY,77822,Communuity,0.21065670373118142,84.81701832386729,38.50580170131839,28.64562077561615,86.58091533589473,96.47403042576907,77822,3 Same,70.53999999999999,Sacramento Vineyard,228,notTot15,notHighPov
San Benito,Hollister/Paicines/Panoche/San Juan Bautista,12,9,4.782,2.964,-38.01756587202008,0.14320766336712376,140,19.19,1.44,87.61,2.61,9.72,1.61,46.98,6.64,20.4,3.85,CENTRAL COAST,55269,Communuity,0.10390160837422424,81.84944543957734,41.842555501275584,18.565224628634496,41.58388849644466,99.10389078015795,55269,3 Same,80.81,San Benito Hollister/Paicines/Panoche/San Juan Bautista,310,notTot15,notHighPov
San Bernardino,Adelanto/Phelan/Pinon Hills/Victorville Northwest,30,27,11.64,8.375,-28.049828178694163,0.14262851348729155,145.2,9,1.4,75.21,4.54,28.91,3.7,68.07,9.89,42.53,6.2,DESERT SIERRA,61309,Communuity,-0.6707578056148037,69.24840072420037,27.06482408781745,8.564170023976903,22.853087870785693,91.2766969652777,61309,3 Same,91,San Bernardino Adelanto/Phelan/Pinon Hills/Victorville Northwest,84,notTot15,notHighPov
San Bernardino,Apple Valley/Hesperia East,39,45,7.264,8.339,14.799008810572689,0.268400803223527,145.1b,15.84,1.14,82.25,2.17,18.83,1.87,54.23,5.76,28.15,3.66,DESERT SIERRA,114948,Communuity,-0.3674724738396927,81.71074311862755,45.706089710129795,14.291975501966107,22.3448867709747,99.10704837568048,114948,3 Same,84.16,San Bernardino Apple Valley/Hesperia East,85,notTot15,notHighPov
San Bernardino,Baker/Harvard/Newberry Springs,1,1,3.327,3.96,19.02614968440036,0.45129601759664684,150,25.81,5.87,82.73,9.29,9.57,3.99,47.6,11.07,13.52,5.51,DESERT SIERRA,12696,Communuity,-0.6719270404730623,88.58799621928166,42.79087901701323,28.52022684310019,16.225585652173912,99.36889571619567,12696,3 Same,74.19,San Bernardino Baker/Harvard/Newberry Springs,258,notTot15,notHighPov
San Bernardino,Barstow/Daggett/Lenwood/Nebo Center/Oro Grande/Yermo,14,25,5.678,10.14,78.58400845368088,0.04199589508944501,149,13.03,1.53,74.35,3.67,29.26,3.34,53.1,6.88,28.22,4.51,DESERT SIERRA,51539,Communuity,-0.4892543716353247,81.36905450241565,39.458320883214654,12.713514037913036,57.463281763324865,95.18871344097091,51539,1 Increase,86.97,San Bernardino Barstow/Daggett/Lenwood/Nebo Center/Oro Grande/Yermo,59,notTot15,notHighPov
San Bernardino,Big Bear Lake/Fawnskin/Moorridge/Running Springs/Sugarloaf,5,5,3.635,4.897,34.71801925722147,0.32409565661644113,146,21.9,2.32,85.17,5.28,16.25,2.94,51.15,8.02,27.62,5.31,DESERT SIERRA,25634,Communuity,-0.12702845677248967,61.62741281111025,43.8743153624093,15.95355387376141,70.57423857806039,79.83236895832371,25634,3 Same,78.1,San Bernardino Big Bear Lake/Fawnskin/Moorridge/Running Springs/Sugarloaf,208,notTot15,notHighPov
San Bernardino,Big River/Needles,3,1,10.61,1.518,-85.6927426955702,0.09464867370025742,143,11.06,2.7,67.46,6.47,25.94,5.92,42.08,12.92,20.68,9.09,DESERT SIERRA,7006,Communuity,-0.5812639739563231,69.17416500142735,29.966457322295177,9.407365115615187,73.40850742220954,99.84163730299743,7006,3 Same,88.94,San Bernardino Big River/Needles,420,notTot15,notHighPov
San Bernardino,Bloomington/Colton Central and West/Fontana South/Rialto South,60,51,8.159,6.678,-18.151734281161914,0.15258793752220723,151f,9.54,0.83,71.45,1.93,18.31,1.63,55.72,4.97,26.57,2.87,DESERT SIERRA,141233,Communuity,-0.5680417809781355,65.18846728455814,30.064363144590853,7.906055242046832,44.06618851352021,98.88121382140505,141233,3 Same,90.46000000000001,San Bernardino Bloomington/Colton Central and West/Fontana South/Rialto South,135,notTot15,notHighPov
San Bernardino,Blue Jay/Crestline/Lake Arrowhead/Skyforest/Twin Peaks,5,4,4.574,4.551,-0.5028421512898926,0.4971923935773235,147,25.76,3.52,82.94,7.39,16.39,3.52,51.59,11.93,28.24,7.94,DESERT SIERRA,24758,Communuity,-0.06497616401252121,79.46720252039745,34.340520235883346,28.568171904031022,83.9405438763228,99.40675954849746,24758,3 Same,74.24,San Bernardino Blue Jay/Crestline/Lake Arrowhead/Skyforest/Twin Peaks,230,notTot15,notHighPov
San Bernardino,Cadiz/Twentynine Palms,1,8,1.342,7.787,480.25335320417287,0.020613426839665272,144.3,20.07,4.19,76.52,6.68,25.75,4.75,38.53,8.91,20.97,5.52,DESERT SIERRA,19835,Communuity,-0.7625507514796571,80.89525586085202,8.707446433072851,19.42602974539955,34.660953625409626,96.51131098992789,19835,1 Increase,79.93,San Bernardino Cadiz/Twentynine Palms,100,notTot15,notHighPov
San Bernardino,Chino Hills/Chino West Central/Los Serranos/Sleepy Hollow,17,13,2.524,1.774,-29.71473851030111,0.17160967185151965,151a,31.37,1.4,91.28,1.65,8.39,1.17,51.36,5.63,21.07,3.03,DESERT SIERRA,126355,Communuity,0.20715490609458273,79.09554113410628,46.31468402516719,32.02982865735428,78.65774946966879,94.33218346493197,126355,3 Same,68.63,San Bernardino Chino Hills/Chino West Central/Los Serranos/Sleepy Hollow,400,notTot15,notHighPov
San Bernardino,Chino Northeast/Fontana Southwest/Ontario South,25,25,3.342,3.181,-4.817474566128067,0.4318410243977907,151l,19.98,1.08,85.46,1.72,10.46,1.17,54.24,5.03,27.06,3.4,DESERT SIERRA,135750,Communuity,-0.041693182591668515,77.45753222836096,35.652886187845304,18.24841767955801,76.28360928957643,95.37686177325017,135750,3 Same,80.02,San Bernardino Chino Northeast/Fontana Southwest/Ontario South,297,notTot15,notHighPov
San Bernardino,Colton Southeast/Grand Terrace/Loma Linda/Redlands North,15,28,2.641,5.642,113.63120030291557,0.009817018322189397,151i,34.74,1.78,83.17,2.33,16.76,2.07,53.04,4.49,25.31,2.79,DESERT SIERRA,102722,Communuity,-0.05552335813878234,84.97425381125755,46.215435836529664,32.85075349000214,73.38252682638579,97.92622875418547,102722,1 Increase,65.25999999999999,San Bernardino Colton Southeast/Grand Terrace/Loma Linda/Redlands North,166,notTot15,notHighPov
