"Region","Cause","Sex","Age","RRadj"
"San Diego County","Ischemic Heart Disease",2,"15",1
"San Diego County","Ischemic Heart Disease",2,"30",1
"San Diego County","Ischemic Heart Disease",2,"45",1.80507461872068
"San Diego County","Ischemic Heart Disease",2,"5",1
"San Diego County","Ischemic Heart Disease",2,"60",1.98639945747492
"San Diego County","Ischemic Heart Disease",2,"70",1.6488312466079
"San Diego County","Ischemic Heart Disease",2,"80",1.14298709203012
"San Diego County","Ischemic Heart Disease",2,"NA",1
"San Diego County","Lung Cancer",1,"0",1
"San Diego County","Lung Cancer",1,"15",1
"San Diego County","Lung Cancer",1,"30",1
"San Diego County","Lung Cancer",1,"45",1.56435672062362
"San Diego County","Lung Cancer",1,"5",1
"San Diego County","Lung Cancer",1,"60",1.58036552797903
"San Diego County","Lung Cancer",1,"70",1.35027388922702
"San Diego County","Lung Cancer",1,"80",1.2430012133707
"San Diego County","Lung Cancer",1,"NA",1
"San Diego County","Lung Cancer",2,"0",1
"San Diego County","Lung Cancer",2,"15",1
"San Diego County","Lung Cancer",2,"30",1
"San Diego County","Lung Cancer",2,"45",1.29567722249425
"San Diego County","Lung Cancer",2,"5",1
"San Diego County","Lung Cancer",2,"60",1.27699316146051
"San Diego County","Lung Cancer",2,"70",1.13515660552086
"San Diego County","Lung Cancer",2,"80",1.00025532951765
"San Diego County","Lung Cancer",2,"NA",1
"San Diego County","Other",1,"0",1.13449320873107
"San Diego County","Other",1,"15",0.853592999783161
"San Diego County","Other",1,"30",1.15862331356889
"San Diego County","Other",1,"45",1.5955776834386
"San Diego County","Other",1,"5",1.00949672050665
"San Diego County","Other",1,"60",1.36491661511152
"San Diego County","Other",1,"70",1.27495891205569
"San Diego County","Other",1,"80",0.974679981423101
"San Diego County","Other",1,"NA",1
"San Diego County","Other",2,"0",0.919160067083513
"San Diego County","Other",2,"15",1.10933561362716
"San Diego County","Other",2,"30",1.2697934715824
"San Diego County","Other",2,"45",1.51296679298512
"San Diego County","Other",2,"5",0.927134069278753
"San Diego County","Other",2,"60",1.40486323446379
"San Diego County","Other",2,"70",1.17960346288737
"San Diego County","Other",2,"80",0.971926489927881
"San Diego County","Other",2,"NA",1
"San Diego County","Respiratory diseases",1,"0",1
"San Diego County","Respiratory diseases",1,"15",1
"San Diego County","Respiratory diseases",1,"30",1.93059958414289
"San Diego County","Respiratory diseases",1,"45",1.13229629302281
"San Diego County","Respiratory diseases",1,"5",1
"San Diego County","Respiratory diseases",1,"60",1.58902141669347
"San Diego County","Respiratory diseases",1,"70",1.04880444979576
"San Diego County","Respiratory diseases",1,"80",0.956409010566314
"San Diego County","Respiratory diseases",1,"NA",1
"San Diego County","Respiratory diseases",2,"0",1
"San Diego County","Respiratory diseases",2,"15",1
"San Diego County","Respiratory diseases",2,"30",2.22246699278203
"San Diego County","Respiratory diseases",2,"45",2.04613386827956
"San Diego County","Respiratory diseases",2,"5",1
"San Diego County","Respiratory diseases",2,"60",1.84040317001833
"San Diego County","Respiratory diseases",2,"70",1.14892535140993
"San Diego County","Respiratory diseases",2,"80",1.04232848449057
"San Diego County","Respiratory diseases",2,"NA",1
"San Diego County","Road Traffic Injuries",1,"0",1
"San Diego County","Road Traffic Injuries",1,"15",0.715829035042038
"San Diego County","Road Traffic Injuries",1,"30",0.857452504957256
"San Diego County","Road Traffic Injuries",1,"45",1.0707584510107
"San Diego County","Road Traffic Injuries",1,"5",1
"San Diego County","Road Traffic Injuries",1,"60",1.79440030284035
"San Diego County","Road Traffic Injuries",1,"70",2.00180464696594
"San Diego County","Road Traffic Injuries",1,"80",1
"San Diego County","Road Traffic Injuries",1,"NA",1
"San Diego County","Road Traffic Injuries",2,"0",1
"San Diego County","Road Traffic Injuries",2,"15",0.670014638248591
"San Diego County","Road Traffic Injuries",2,"30",1.39875545000268
"San Diego County","Road Traffic Injuries",2,"45",1.28236961329963
"San Diego County","Road Traffic Injuries",2,"5",1
"San Diego County","Road Traffic Injuries",2,"60",2.04674299249901
"San Diego County","Road Traffic Injuries",2,"70",1
"San Diego County","Road Traffic Injuries",2,"80",1
"San Diego County","Road Traffic Injuries",2,"NA",1
"San Diego County","Stroke",1,"0",1
"San Diego County","Stroke",1,"15",1
"San Diego County","Stroke",1,"30",2.43255547602004
"San Diego County","Stroke",1,"45",1.83371877542632
"San Diego County","Stroke",1,"5",1
"San Diego County","Stroke",1,"60",1.62045203149027
"San Diego County","Stroke",1,"70",1.45585792506614
"San Diego County","Stroke",1,"80",1.09479282338366
"San Diego County","Stroke",1,"NA",1
"San Diego County","Stroke",2,"0",1
"San Diego County","Stroke",2,"15",1
"San Diego County","Stroke",2,"30",1
"San Diego County","Stroke",2,"45",1.91746722241796
"San Diego County","Stroke",2,"5",1
"San Diego County","Stroke",2,"60",1.66778775798557
"San Diego County","Stroke",2,"70",1.20483562252132
"San Diego County","Stroke",2,"80",1.04321081081903
"San Diego County","Stroke",2,"NA",1
"San Joaquin Valley","Acute resp infections",1,"0",1.1910188815974
"San Joaquin Valley","Acute resp infections",2,"0",1
"San Joaquin Valley","All Causes",1,"0",1.14795251629587
"San Joaquin Valley","All Causes",1,"15",1.13503050505633
"San Joaquin Valley","All Causes",1,"30",1.21857907725205
"San Joaquin Valley","All Causes",1,"45",1.29744888318996
"San Joaquin Valley","All Causes",1,"5",1.12744120085302
"San Joaquin Valley","All Causes",1,"60",1.27370844238675
"San Joaquin Valley","All Causes",1,"70",1.14695008672522
"San Joaquin Valley","All Causes",1,"80",0.981131122312155
"San Joaquin Valley","All Causes",1,"NA",1
"San Joaquin Valley","All Causes",2,"0",1.14876822258365
"San Joaquin Valley","All Causes",2,"15",1.05213555268528
"San Joaquin Valley","All Causes",2,"30",1.22448497974336
"San Joaquin Valley","All Causes",2,"45",1.30779011496275
"San Joaquin Valley","All Causes",2,"5",1.00492423416426
"San Joaquin Valley","All Causes",2,"60",1.27105076969427
"San Joaquin Valley","All Causes",2,"70",1.10263108181208
"San Joaquin Valley","All Causes",2,"80",0.987625502501387
"San Joaquin Valley","All Causes",2,"NA",1
"San Joaquin Valley","Breast Cancer",1,"0",1
"San Joaquin Valley","Breast Cancer",1,"15",1
"San Joaquin Valley","Breast Cancer",1,"30",1
"San Joaquin Valley","Breast Cancer",1,"45",1
"San Joaquin Valley","Breast Cancer",1,"5",1
"San Joaquin Valley","Breast Cancer",1,"60",1
"San Joaquin Valley","Breast Cancer",1,"70",1
"San Joaquin Valley","Breast Cancer",1,"80",1
"San Joaquin Valley","Breast Cancer",1,"NA",1
"San Joaquin Valley","Breast Cancer",2,"0",1
"San Joaquin Valley","Breast Cancer",2,"15",1
"San Joaquin Valley","Breast Cancer",2,"30",0.946501331505638
"San Joaquin Valley","Breast Cancer",2,"45",0.973916002893749
"San Joaquin Valley","Breast Cancer",2,"5",1
"San Joaquin Valley","Breast Cancer",2,"60",0.98770164821131
"San Joaquin Valley","Breast Cancer",2,"70",0.960610939723362
"San Joaquin Valley","Breast Cancer",2,"80",0.931494645030683
"San Joaquin Valley","Breast Cancer",2,"NA",1
"San Joaquin Valley","Colon Cancer",1,"0",1
"San Joaquin Valley","Colon Cancer",1,"15",1
"San Joaquin Valley","Colon Cancer",1,"30",0.579870411393345
"San Joaquin Valley","Colon Cancer",1,"45",1.09068990978946
"San Joaquin Valley","Colon Cancer",1,"5",1
"San Joaquin Valley","Colon Cancer",1,"60",1.02113557919959
"San Joaquin Valley","Colon Cancer",1,"70",1.18586943860887
"San Joaquin Valley","Colon Cancer",1,"80",0.990413495506926
"San Joaquin Valley","Colon Cancer",1,"NA",1
"San Joaquin Valley","Colon Cancer",2,"0",1
"San Joaquin Valley","Colon Cancer",2,"15",1
"San Joaquin Valley","Colon Cancer",2,"30",1.19652055114864
"San Joaquin Valley","Colon Cancer",2,"45",0.897774440766018
"San Joaquin Valley","Colon Cancer",2,"5",1
"San Joaquin Valley","Colon Cancer",2,"60",1.21086467883889
"San Joaquin Valley","Colon Cancer",2,"70",1.07259926171184
"San Joaquin Valley","Colon Cancer",2,"80",0.871407046886759
"San Joaquin Valley","Colon Cancer",2,"NA",1
"San Joaquin Valley","Dementia",1,"0",1
"San Joaquin Valley","Dementia",1,"15",1
"San Joaquin Valley","Dementia",1,"30",1
"San Joaquin Valley","Dementia",1,"45",1
"San Joaquin Valley","Dementia",1,"5",1
"San Joaquin Valley","Dementia",1,"60",1.15761585790098
"San Joaquin Valley","Dementia",1,"70",1.11848766950163
"San Joaquin Valley","Dementia",1,"80",0.871557698509869
"San Joaquin Valley","Dementia",1,"NA",1
"San Joaquin Valley","Dementia",2,"0",1
"San Joaquin Valley","Dementia",2,"15",1
"San Joaquin Valley","Dementia",2,"30",1
"San Joaquin Valley","Dementia",2,"45",1.58824259133052
"San Joaquin Valley","Dementia",2,"5",1
"San Joaquin Valley","Dementia",2,"60",1.10474949978304
"San Joaquin Valley","Dementia",2,"70",0.954701198276168
"San Joaquin Valley","Dementia",2,"80",0.928306563711776
"San Joaquin Valley","Dementia",2,"NA",1
"San Joaquin Valley","Depression",1,"0",1
"San Joaquin Valley","Depression",1,"15",1
"San Joaquin Valley","Depression",1,"30",1
"San Joaquin Valley","Depression",1,"45",1
"San Joaquin Valley","Depression",1,"5",1
"San Joaquin Valley","Depression",1,"60",1
"San Joaquin Valley","Depression",1,"70",1
"San Joaquin Valley","Depression",1,"80",1
"San Joaquin Valley","Depression",1,"NA",1
"San Joaquin Valley","Depression",2,"0",1
"San Joaquin Valley","Depression",2,"15",1
"San Joaquin Valley","Depression",2,"30",1
"San Joaquin Valley","Depression",2,"45",1
"San Joaquin Valley","Depression",2,"5",1
"San Joaquin Valley","Depression",2,"60",1
"San Joaquin Valley","Depression",2,"70",1
"San Joaquin Valley","Depression",2,"80",1
"San Joaquin Valley","Depression",2,"NA",1
"San Joaquin Valley","Diabetes",1,"0",1
"San Joaquin Valley","Diabetes",1,"15",1
"San Joaquin Valley","Diabetes",1,"30",1.47835093893688
"San Joaquin Valley","Diabetes",1,"45",1.4535240155251
"San Joaquin Valley","Diabetes",1,"5",1
"San Joaquin Valley","Diabetes",1,"60",1.38229689102394
"San Joaquin Valley","Diabetes",1,"70",1.40879303780321
"San Joaquin Valley","Diabetes",1,"80",1.15480365815786
"San Joaquin Valley","Diabetes",1,"NA",1
"San Joaquin Valley","Diabetes",2,"0",1
"San Joaquin Valley","Diabetes",2,"15",1
"San Joaquin Valley","Diabetes",2,"30",1.67133029366794
"San Joaquin Valley","Diabetes",2,"45",1.5642548256427
"San Joaquin Valley","Diabetes",2,"5",1
"San Joaquin Valley","Diabetes",2,"60",1.43415756564127
"San Joaquin Valley","Diabetes",2,"70",1.3040104410103
"San Joaquin Valley","Diabetes",2,"80",1.28828125790613
"San Joaquin Valley","Diabetes",2,"NA",1
"San Joaquin Valley","Hypertensive Heart Disease",1,"0",1
"San Joaquin Valley","Hypertensive Heart Disease",1,"15",1.26729349069989
"San Joaquin Valley","Hypertensive Heart Disease",1,"30",1.25070088731898
"San Joaquin Valley","Hypertensive Heart Disease",1,"45",1.34781615781694
"San Joaquin Valley","Hypertensive Heart Disease",1,"5",1
"San Joaquin Valley","Hypertensive Heart Disease",1,"60",1.47385155992029
"San Joaquin Valley","Hypertensive Heart Disease",1,"70",1.32997752087347
"San Joaquin Valley","Hypertensive Heart Disease",1,"80",1.09410639941442
"San Joaquin Valley","Hypertensive Heart Disease",1,"NA",1
"San Joaquin Valley","Hypertensive Heart Disease",2,"0",1
"San Joaquin Valley","Hypertensive Heart Disease",2,"15",1
"San Joaquin Valley","Hypertensive Heart Disease",2,"30",1.84080084792098
"San Joaquin Valley","Hypertensive Heart Disease",2,"45",1.38313485979291
"San Joaquin Valley","Hypertensive Heart Disease",2,"5",1
"San Joaquin Valley","Hypertensive Heart Disease",2,"60",1.47507886151423
"San Joaquin Valley","Hypertensive Heart Disease",2,"70",1.35574385271285
"San Joaquin Valley","Hypertensive Heart Disease",2,"80",1.05991216858503
"San Joaquin Valley","Hypertensive Heart Disease",2,"NA",1
"San Joaquin Valley","Inflammatory Heart Disease",1,"0",1
"San Joaquin Valley","Inflammatory Heart Disease",1,"15",1.16006096456374
"San Joaquin Valley","Inflammatory Heart Disease",1,"30",1.36849417088829
"San Joaquin Valley","Inflammatory Heart Disease",1,"45",1.19812998439652
"San Joaquin Valley","Inflammatory Heart Disease",1,"5",1
"San Joaquin Valley","Inflammatory Heart Disease",1,"60",1.28997891142067
"San Joaquin Valley","Inflammatory Heart Disease",1,"70",1.13862522595589
"San Joaquin Valley","Inflammatory Heart Disease",1,"80",0.932435734037967
"San Joaquin Valley","Inflammatory Heart Disease",1,"NA",1
"San Joaquin Valley","Inflammatory Heart Disease",2,"0",1
"San Joaquin Valley","Inflammatory Heart Disease",2,"15",1
"San Joaquin Valley","Inflammatory Heart Disease",2,"30",1.48756609061722
"San Joaquin Valley","Inflammatory Heart Disease",2,"45",1.30796448697808
"San Joaquin Valley","Inflammatory Heart Disease",2,"5",1
"San Joaquin Valley","Inflammatory Heart Disease",2,"60",1.05171554813693
"San Joaquin Valley","Inflammatory Heart Disease",2,"70",1.05618192607339
"San Joaquin Valley","Inflammatory Heart Disease",2,"80",0.832864545825854
"San Joaquin Valley","Inflammatory Heart Disease",2,"NA",1
"San Joaquin Valley","Ischemic Heart Disease",1,"0",1
"San Joaquin Valley","Ischemic Heart Disease",1,"15",1.00538616928858
"San Joaquin Valley","Ischemic Heart Disease",1,"30",1.03567552546532
"San Joaquin Valley","Ischemic Heart Disease",1,"45",1.21192983292424
"San Joaquin Valley","Ischemic Heart Disease",1,"5",1
"San Joaquin Valley","Ischemic Heart Disease",1,"60",1.27674986606654
"San Joaquin Valley","Ischemic Heart Disease",1,"70",1.19542790595409
"San Joaquin Valley","Ischemic Heart Disease",1,"80",0.984021257584684
"San Joaquin Valley","Ischemic Heart Disease",1,"NA",1
"San Joaquin Valley","Ischemic Heart Disease",2,"0",1
"San Joaquin Valley","Ischemic Heart Disease",2,"15",1
"San Joaquin Valley","Ischemic Heart Disease",2,"30",1.17476563203684
"San Joaquin Valley","Ischemic Heart Disease",2,"45",1.33041005539736
"San Joaquin Valley","Ischemic Heart Disease",2,"5",1
"San Joaquin Valley","Ischemic Heart Disease",2,"60",1.367902757951
"San Joaquin Valley","Ischemic Heart Disease",2,"70",1.19380563159204
"San Joaquin Valley","Ischemic Heart Disease",2,"80",1.01829761446129
"San Joaquin Valley","Ischemic Heart Disease",2,"NA",1
"San Joaquin Valley","Lung Cancer",1,"0",1
"San Joaquin Valley","Lung Cancer",1,"15",1
"San Joaquin Valley","Lung Cancer",1,"30",0.913735193710725
"San Joaquin Valley","Lung Cancer",1,"45",1.27836084876786
"San Joaquin Valley","Lung Cancer",1,"5",1
"San Joaquin Valley","Lung Cancer",1,"60",1.23500661535958
"San Joaquin Valley","Lung Cancer",1,"70",0.996297072711402
"San Joaquin Valley","Lung Cancer",1,"80",1.00140848406467
"San Joaquin Valley","Lung Cancer",1,"NA",1
"San Joaquin Valley","Lung Cancer",2,"0",1
"San Joaquin Valley","Lung Cancer",2,"15",1
"San Joaquin Valley","Lung Cancer",2,"30",1.13954338204632
"San Joaquin Valley","Lung Cancer",2,"45",1.14408241177752
"San Joaquin Valley","Lung Cancer",2,"5",1
"San Joaquin Valley","Lung Cancer",2,"60",1.25109842921389
"San Joaquin Valley","Lung Cancer",2,"70",0.951687331259747
"San Joaquin Valley","Lung Cancer",2,"80",0.984159177438055
"San Joaquin Valley","Lung Cancer",2,"NA",1
"San Joaquin Valley","Other",1,"0",1.14849484025154
"San Joaquin Valley","Other",1,"15",1.19320556355128
"San Joaquin Valley","Other",1,"30",1.23561171773535
"San Joaquin Valley","Other",1,"45",1.30181295937907
"San Joaquin Valley","Other",1,"5",1.11207111230891
"San Joaquin Valley","Other",1,"60",1.24976146622372
"San Joaquin Valley","Other",1,"70",1.11212753533386
"San Joaquin Valley","Other",1,"80",0.982209624955957
"San Joaquin Valley","Other",1,"NA",1
"San Joaquin Valley","Other",2,"0",1.15363193259157
"San Joaquin Valley","Other",2,"15",1.01141718491948
"San Joaquin Valley","Other",2,"30",1.20798316512427
"San Joaquin Valley","Other",2,"45",1.3429112430814
"San Joaquin Valley","Other",2,"5",0.995426474634046
"San Joaquin Valley","Other",2,"60",1.24687078971669
"San Joaquin Valley","Other",2,"70",1.08019219208119
"San Joaquin Valley","Other",2,"80",0.975646228583657
"San Joaquin Valley","Other",2,"NA",1
"San Joaquin Valley","Respiratory diseases",1,"0",1
"San Joaquin Valley","Respiratory diseases",1,"15",0.71813297806327
"San Joaquin Valley","Respiratory diseases",1,"30",1.32185513134827
"San Joaquin Valley","Respiratory diseases",1,"45",1.51194007019077
"San Joaquin Valley","Respiratory diseases",1,"5",1
"San Joaquin Valley","Respiratory diseases",1,"60",1.31630758256197
"San Joaquin Valley","Respiratory diseases",1,"70",1.1494349591137
"San Joaquin Valley","Respiratory diseases",1,"80",0.97356963212527
"San Joaquin Valley","Respiratory diseases",1,"NA",1
"San Joaquin Valley","Respiratory diseases",2,"0",1
"San Joaquin Valley","Respiratory diseases",2,"15",1.03995805786253
"San Joaquin Valley","Respiratory diseases",2,"30",1.1351605228846
"San Joaquin Valley","Respiratory diseases",2,"45",1.45329387442009
"San Joaquin Valley","Respiratory diseases",2,"5",1
"San Joaquin Valley","Respiratory diseases",2,"60",1.32187081050191
"San Joaquin Valley","Respiratory diseases",2,"70",1.14810219609002
"San Joaquin Valley","Respiratory diseases",2,"80",1.04660976223151
"San Joaquin Valley","Respiratory diseases",2,"NA",1
"San Joaquin Valley","Road Traffic Injuries",1,"0",1.31450244457238
"San Joaquin Valley","Road Traffic Injuries",1,"15",1.0002566480167
"San Joaquin Valley","Road Traffic Injuries",1,"30",1.14890212350831
"San Joaquin Valley","Road Traffic Injuries",1,"45",1.27059752377535
"San Joaquin Valley","Road Traffic Injuries",1,"5",1.34902221205578
"San Joaquin Valley","Road Traffic Injuries",1,"60",1.33983316886688
"San Joaquin Valley","Road Traffic Injuries",1,"70",1.14875862197977
"San Joaquin Valley","Road Traffic Injuries",1,"80",0.993161590666491
"San Joaquin Valley","Road Traffic Injuries",1,"NA",1
"San Joaquin Valley","Road Traffic Injuries",2,"0",1.24425843336703
"San Joaquin Valley","Road Traffic Injuries",2,"15",1.13249486633762
"San Joaquin Valley","Road Traffic Injuries",2,"30",1.351794210458
"San Joaquin Valley","Road Traffic Injuries",2,"45",1.2850177415925
"San Joaquin Valley","Road Traffic Injuries",2,"5",1.03936720186747
"San Joaquin Valley","Road Traffic Injuries",2,"60",1.11735858099215
"San Joaquin Valley","Road Traffic Injuries",2,"70",1.2938228594399
"San Joaquin Valley","Road Traffic Injuries",2,"80",1.35605342882018
"San Joaquin Valley","Road Traffic Injuries",2,"NA",1
"San Joaquin Valley","Stroke",1,"0",1
"San Joaquin Valley","Stroke",1,"15",1
"San Joaquin Valley","Stroke",1,"30",1.34529935443256
"San Joaquin Valley","Stroke",1,"45",1.38040224805223
"San Joaquin Valley","Stroke",1,"5",1
"San Joaquin Valley","Stroke",1,"60",1.42586882698867
"San Joaquin Valley","Stroke",1,"70",1.1922620431518
"San Joaquin Valley","Stroke",1,"80",0.970874654550552
"San Joaquin Valley","Stroke",1,"NA",1
"San Joaquin Valley","Stroke",2,"0",1
"San Joaquin Valley","Stroke",2,"15",1
"San Joaquin Valley","Stroke",2,"30",1.25634657870607
"San Joaquin Valley","Stroke",2,"45",1.39180836434847
"San Joaquin Valley","Stroke",2,"5",1
"San Joaquin Valley","Stroke",2,"60",1.4399311468234
"San Joaquin Valley","Stroke",2,"70",1.19054236993454
"San Joaquin Valley","Stroke",2,"80",0.933752192998314
"San Joaquin Valley","Stroke",2,"NA",1
"SF Bay Area","Acute resp infections",1,"0",1
"SF Bay Area","Acute resp infections",2,"0",1
"SF Bay Area","All Causes",1,"0",1.58736795488564
"SF Bay Area","All Causes",1,"15",1.47817721297318
"SF Bay Area","All Causes",1,"30",1.82922645840054
"SF Bay Area","All Causes",1,"45",2.15338581662738
"SF Bay Area","All Causes",1,"5",0.961730324520076
"SF Bay Area","All Causes",1,"60",1.92856843878585
"SF Bay Area","All Causes",1,"70",1.47605276393398
"SF Bay Area","All Causes",1,"80",0.98380919797873
"SF Bay Area","All Causes",1,"NA",1
"SF Bay Area","All Causes",2,"0",1.56652292603159
"SF Bay Area","All Causes",2,"15",1.29782641528432
"SF Bay Area","All Causes",2,"30",1.8330625499083
"SF Bay Area","All Causes",2,"45",2.04443914356903
"SF Bay Area","All Causes",2,"5",1.49375893502804
"SF Bay Area","All Causes",2,"60",1.75159147105951
"SF Bay Area","All Causes",2,"70",1.25548543181638
"SF Bay Area","All Causes",2,"80",0.887114618861938
"SF Bay Area","All Causes",2,"NA",1
"SF Bay Area","Breast Cancer",1,"0",1
"SF Bay Area","Breast Cancer",1,"15",1
"SF Bay Area","Breast Cancer",1,"30",1
"SF Bay Area","Breast Cancer",1,"45",1
"SF Bay Area","Breast Cancer",1,"5",1
"SF Bay Area","Breast Cancer",1,"60",1
"SF Bay Area","Breast Cancer",1,"70",1
"SF Bay Area","Breast Cancer",1,"80",1
"SF Bay Area","Breast Cancer",1,"NA",1
"SF Bay Area","Breast Cancer",2,"0",1
"SF Bay Area","Breast Cancer",2,"15",1
"SF Bay Area","Breast Cancer",2,"30",1.11630660752252
"SF Bay Area","Breast Cancer",2,"45",1.20113147750019
"SF Bay Area","Breast Cancer",2,"5",1
"SF Bay Area","Breast Cancer",2,"60",1.20020516537812
"SF Bay Area","Breast Cancer",2,"70",1.22705796590618
"SF Bay Area","Breast Cancer",2,"80",0.733956613880407
"SF Bay Area","Breast Cancer",2,"NA",1
"SF Bay Area","Colon Cancer",1,"0",1
"SF Bay Area","Colon Cancer",1,"15",1
"SF Bay Area","Colon Cancer",1,"30",1
"SF Bay Area","Colon Cancer",1,"45",1.51970658393227
"SF Bay Area","Colon Cancer",1,"5",1
"SF Bay Area","Colon Cancer",1,"60",1.35743219117936
"SF Bay Area","Colon Cancer",1,"70",1.39168689320388
"SF Bay Area","Colon Cancer",1,"80",1.00120044687155
"SF Bay Area","Colon Cancer",1,"NA",1
"SF Bay Area","Colon Cancer",2,"0",1
"SF Bay Area","Colon Cancer",2,"15",1
"SF Bay Area","Colon Cancer",2,"30",1
"SF Bay Area","Colon Cancer",2,"45",1.18952634245187
"SF Bay Area","Colon Cancer",2,"5",1
"SF Bay Area","Colon Cancer",2,"60",1.02933783988227
"SF Bay Area","Colon Cancer",2,"70",1.19291107231155
"SF Bay Area","Colon Cancer",2,"80",1.02318000196831
"SF Bay Area","Colon Cancer",2,"NA",1
"SF Bay Area","Dementia",1,"0",1
"SF Bay Area","Dementia",1,"15",1
"SF Bay Area","Dementia",1,"30",1
"SF Bay Area","Dementia",1,"45",1
"SF Bay Area","Dementia",1,"5",1
"SF Bay Area","Dementia",1,"60",1.36062614927625
"SF Bay Area","Dementia",1,"70",1.10009310986965
"SF Bay Area","Dementia",1,"80",0.776685687299695
"SF Bay Area","Dementia",1,"NA",1
"SF Bay Area","Dementia",2,"0",1
"SF Bay Area","Dementia",2,"15",1
"SF Bay Area","Dementia",2,"30",1
"SF Bay Area","Dementia",2,"45",1
"SF Bay Area","Dementia",2,"5",1
"SF Bay Area","Dementia",2,"60",1.03086278483024
"SF Bay Area","Dementia",2,"70",0.957793539796376
"SF Bay Area","Dementia",2,"80",0.79407562377202
"SF Bay Area","Dementia",2,"NA",1
"SF Bay Area","Depression",1,"0",1
"SF Bay Area","Depression",1,"15",1
"SF Bay Area","Depression",1,"30",1
"SF Bay Area","Depression",1,"45",1
"SF Bay Area","Depression",1,"5",1
"SF Bay Area","Depression",1,"60",1
"SF Bay Area","Depression",1,"70",1
"SF Bay Area","Depression",1,"80",1
"SF Bay Area","Depression",1,"NA",1
"SF Bay Area","Depression",2,"0",1
"SF Bay Area","Depression",2,"15",1
"SF Bay Area","Depression",2,"30",1
"SF Bay Area","Depression",2,"45",1
"SF Bay Area","Depression",2,"5",1
"SF Bay Area","Depression",2,"60",1
"SF Bay Area","Depression",2,"70",1
"SF Bay Area","Depression",2,"80",1
"SF Bay Area","Depression",2,"NA",1
"SF Bay Area","Diabetes",1,"0",1
"SF Bay Area","Diabetes",1,"15",1
"SF Bay Area","Diabetes",1,"30",1.772139451104
"SF Bay Area","Diabetes",1,"45",1.90997461684537
"SF Bay Area","Diabetes",1,"5",1
"SF Bay Area","Diabetes",1,"60",2.2410313046903
"SF Bay Area","Diabetes",1,"70",1.36882878151261
"SF Bay Area","Diabetes",1,"80",0.999469319365086
"SF Bay Area","Diabetes",1,"NA",1
"SF Bay Area","Diabetes",2,"0",1
"SF Bay Area","Diabetes",2,"15",1
"SF Bay Area","Diabetes",2,"30",3.82955183413977
"SF Bay Area","Diabetes",2,"45",2.74066869300912
"SF Bay Area","Diabetes",2,"5",1
"SF Bay Area","Diabetes",2,"60",2.45204529428254
"SF Bay Area","Diabetes",2,"70",1.72667575680103
"SF Bay Area","Diabetes",2,"80",1.49980485541412
"SF Bay Area","Diabetes",2,"NA",1
"SF Bay Area","Hypertensive Heart Disease",1,"0",1
"SF Bay Area","Hypertensive Heart Disease",1,"15",1
"SF Bay Area","Hypertensive Heart Disease",1,"30",1.83502181872382
"SF Bay Area","Hypertensive Heart Disease",1,"45",2.7591089811702
"SF Bay Area","Hypertensive Heart Disease",1,"5",1
"SF Bay Area","Hypertensive Heart Disease",1,"60",2.51667127849426
"SF Bay Area","Hypertensive Heart Disease",1,"70",2.47889397905759
"SF Bay Area","Hypertensive Heart Disease",1,"80",1.32179094697396
"SF Bay Area","Hypertensive Heart Disease",1,"NA",1
"SF Bay Area","Hypertensive Heart Disease",2,"0",1
"SF Bay Area","Hypertensive Heart Disease",2,"15",1
"SF Bay Area","Hypertensive Heart Disease",2,"30",1
"SF Bay Area","Hypertensive Heart Disease",2,"45",3.35639324735069
"SF Bay Area","Hypertensive Heart Disease",2,"5",1
"SF Bay Area","Hypertensive Heart Disease",2,"60",2.33916362585071
"SF Bay Area","Hypertensive Heart Disease",2,"70",1.58251523380757
"SF Bay Area","Hypertensive Heart Disease",2,"80",1.09051118332538
"SF Bay Area","Hypertensive Heart Disease",2,"NA",1
"SF Bay Area","Inflammatory Heart Disease",1,"0",1
"SF Bay Area","Inflammatory Heart Disease",1,"15",2.0241069719929
"SF Bay Area","Inflammatory Heart Disease",1,"30",2.29841116688639
"SF Bay Area","Inflammatory Heart Disease",1,"45",1.91128431372549
"SF Bay Area","Inflammatory Heart Disease",1,"5",1
"SF Bay Area","Inflammatory Heart Disease",1,"60",1.8114845182672
"SF Bay Area","Inflammatory Heart Disease",1,"70",1.91837539432177
"SF Bay Area","Inflammatory Heart Disease",1,"80",0.879229873052552
"SF Bay Area","Inflammatory Heart Disease",1,"NA",1
"SF Bay Area","Inflammatory Heart Disease",2,"0",1
"SF Bay Area","Inflammatory Heart Disease",2,"15",1
"SF Bay Area","Inflammatory Heart Disease",2,"30",2.81354828630677
"SF Bay Area","Inflammatory Heart Disease",2,"45",3.74346303266974
"SF Bay Area","Inflammatory Heart Disease",2,"5",1
"SF Bay Area","Inflammatory Heart Disease",2,"60",1.77153179062481
"SF Bay Area","Inflammatory Heart Disease",2,"70",1.14216316874807
"SF Bay Area","Inflammatory Heart Disease",2,"80",0.956690043916139
"SF Bay Area","Inflammatory Heart Disease",2,"NA",1
"SF Bay Area","Ischemic Heart Disease",1,"0",1
"SF Bay Area","Ischemic Heart Disease",1,"15",1
"SF Bay Area","Ischemic Heart Disease",1,"30",1.09491240627265
"SF Bay Area","Ischemic Heart Disease",1,"45",1.74274758161502
"SF Bay Area","Ischemic Heart Disease",1,"5",1
