Indicator,Geography,Year,Strata,Strata Name,Numerator,Denominator,Rate,Age Adjusted Rate,SE Adjusted Rate
Homicide,Riverside,2015,Sex,Female,15,1169740,1.28233,1.23826,0.32333
Homicide,Contra Costa,2015,Sex,Female,11,572487,1.92144,1.84726,0.568736
Homicide,Alameda,2015,Sex,Female,18,827065,2.17637,2.0836,0.499765
Homicide,Fresno,2015,Sex,Female,11,489617,2.24665,2.38895,0.731096
Homicide,San Bernardino,2015,Sex,Female,18,1069880,1.68244,1.72338,0.409233
Homicide,Los Angeles,2015,Sex,Female,94,5156840,1.82282,1.79592,0.187007
Homicide,Sacramento,2015,Sex,Female,25,758845,3.29448,3.38163,0.683856
Homicide,Contra Costa,2015,Sex,Male,65,544395,11.9399,12.3154,1.54277
Homicide,Fresno,2015,Sex,Male,56,489740,11.4346,11.1703,1.5126
Homicide,Los Angeles,2015,Sex,Male,541,5028650,10.7584,10.4192,0.450936
Homicide,San Diego,2015,Sex,Male,73,1648180,4.42913,4.36642,0.51653
Homicide,Alameda,2015,Sex,Male,97,792614,12.238,12.0816,1.23441
Homicide,CALIFORNIA,2015,Sex,Male,1756,19430300,9.03743,8.84265,0.212722
Homicide,Sacramento,2015,Sex,Male,86,731107,11.763,11.8265,1.28538
Homicide,San Bernardino,2015,Sex,Male,115,1059970,10.8493,10.5513,0.999755
Homicide,Riverside,2015,Sex,Male,91,1159510,7.84812,7.70668,0.818144
Homicide,CALIFORNIA,2015,Sex,Total,2081,39059800,5.32773,5.30468,0.117243
Homicide,San Bernardino,2015,Sex,Total,133,2129850,6.24457,6.12986,0.537589
Homicide,Solano,2015,Sex,Total,42,429267,9.78412,10.0621,1.57189
Homicide,Santa Clara,2015,Sex,Total,55,1915100,2.87191,2.96668,0.402333
Homicide,Humboldt,2015,Sex,Total,13,135090,9.62321,9.84252,2.76479
Homicide,Tulare,2015,Sex,Total,50,463291,10.7924,10.8084,1.5575
Homicide,Stanislaus,2015,Sex,Total,35,538372,6.50108,6.78134,1.16059
Homicide,Riverside,2015,Sex,Total,106,2329260,4.55081,4.50269,0.442379
Homicide,San Mateo,2015,Sex,Total,16,764379,2.0932,2.31719,0.583791
Homicide,Sonoma,2015,Sex,Total,14,501182,2.7934,2.52894,0.69728
Homicide,San Francisco,2015,Sex,Total,47,863108,5.44544,5.54398,0.870195
Homicide,San Joaquin,2015,Sex,Total,76,727547,10.4461,10.839,1.2591
Homicide,Los Angeles,2015,Sex,Total,635,10185500,6.23436,6.14467,0.245458
Homicide,Orange,2015,Sex,Total,69,3161220,2.1827,2.17878,0.264439
Homicide,Alameda,2015,Sex,Total,115,1619680,7.10017,7.10654,0.668354
Homicide,Contra Costa,2015,Sex,Total,76,1116880,6.80466,7.10501,0.823584
Homicide,Santa Barbara,2015,Sex,Total,18,444900,4.04585,3.99282,0.968385
Homicide,Merced,2015,Sex,Total,36,269729,13.3467,12.7991,2.17239
Homicide,San Diego,2015,Sex,Total,98,3275080,2.99229,2.99693,0.306144
Homicide,Ventura,2015,Sex,Total,27,852013,3.16897,3.19048,0.621084
Homicide,Monterey,2015,Sex,Total,61,436242,13.9831,14.1587,1.8334
Homicide,Kern,2015,Sex,Total,70,883327,7.92459,7.73763,0.943527
Homicide,Sacramento,2015,Sex,Total,111,1489950,7.4499,7.63723,0.730701
Homicide,Fresno,2015,Sex,Total,67,979357,6.84122,6.83654,0.847194
Homicide,Sacramento,2016,Sex,Female,16,767170,2.08559,2.11989,0.536162
Homicide,CALIFORNIA,2016,Sex,Female,325,19779400,1.64313,1.63899,0.0920619
Homicide,Orange,2016,Sex,Female,18,1607980,1.11941,1.08982,0.262723
Homicide,Riverside,2016,Sex,Female,22,1185490,1.85577,1.84134,0.395663
Homicide,Fresno,2016,Sex,Female,15,494579,3.03289,3.34961,0.877532
Homicide,San Bernardino,2016,Sex,Female,14,1078970,1.29754,1.38422,0.373685
Homicide,Alameda,2016,Sex,Female,15,836741,1.79267,1.72917,0.455947
Homicide,Contra Costa,2016,Sex,Female,15,579334,2.58918,2.64105,0.690838
Homicide,Los Angeles,2016,Sex,Female,74,5177950,1.42914,1.42368,0.167301
Homicide,San Diego,2016,Sex,Female,24,1640360,1.4631,1.47824,0.305571
Homicide,Contra Costa,2016,Sex,Male,54,550560,9.8082,10.6553,1.46404
Homicide,San Bernardino,2016,Sex,Male,137,1068970,12.8161,12.3094,1.06747
Homicide,Riverside,2016,Sex,Male,88,1175230,7.48787,7.71641,0.835916
Homicide,Los Angeles,2016,Sex,Male,571,5051300,11.304,11.0119,0.464029
Homicide,CALIFORNIA,2016,Sex,Male,1793,19575100,9.15961,9.02723,0.215107
Homicide,Orange,2016,Sex,Male,62,1573390,3.94054,3.92053,0.501999
Homicide,Sacramento,2016,Sex,Male,85,739507,11.4941,11.4303,1.25303
Homicide,San Diego,2016,Sex,Male,87,1660530,5.23928,5.1366,0.556713
Homicide,Alameda,2016,Sex,Male,102,800971,12.7345,12.5887,1.25663
Homicide,Fresno,2016,Sex,Male,58,494604,11.7265,11.3489,1.51527
Homicide,Shasta,2016,Sex,Total,14,178208,7.85599,7.34024,2.06341
Homicide,Santa Clara,2016,Sex,Total,59,1930220,3.05665,3.04704,0.400021
Homicide,San Francisco,2016,Sex,Total,44,871185,5.05059,4.76895,0.764384
Homicide,San Joaquin,2016,Sex,Total,73,738873,9.87991,9.72662,1.14945
Homicide,Riverside,2016,Sex,Total,110,2360730,4.65958,4.78325,0.462319
Homicide,Ventura,2016,Sex,Total,31,854383,3.62835,3.81647,0.695094
Homicide,Kings,2016,Sex,Total,16,149407,10.709,10.4168,2.62857
Homicide,Contra Costa,2016,Sex,Total,69,1129890,6.10677,6.63788,0.806745
Homicide,CALIFORNIA,2016,Sex,Total,2118,39354400,5.38186,5.39356,0.118249
Homicide,Alameda,2016,Sex,Total,117,1637710,7.14411,7.16338,0.669382
Homicide,Fresno,2016,Sex,Total,73,989183,7.37983,7.39079,0.878405
Homicide,Merced,2016,Sex,Total,13,272610,4.76872,4.75634,1.34803
Homicide,San Mateo,2016,Sex,Total,19,768122,2.47357,2.71328,0.62968
Homicide,Kern,2016,Sex,Total,89,888994,10.0113,10.1555,1.09275
Homicide,Santa Barbara,2016,Sex,Total,17,448353,3.79166,3.56347,0.871965
Homicide,San Bernardino,2016,Sex,Total,151,2147930,7.03001,6.87877,0.56686
Homicide,Sacramento,2016,Sex,Total,101,1506680,6.70349,6.75645,0.678878
Homicide,Los Angeles,2016,Sex,Total,645,10229200,6.3054500000000004,6.25957,0.248199
Homicide,Solano,2016,Sex,Total,26,434102,5.98938,6.0702,1.217
Homicide,Tulare,2016,Sex,Total,33,468235,7.04774,6.90745,1.2191
Homicide,Sonoma,2016,Sex,Total,13,503953,2.57961,3.06838,0.859505
Homicide,Humboldt,2016,Sex,Total,16,136086,11.7573,12.5969,3.20521
Homicide,San Diego,2016,Sex,Total,111,3300890,3.36273,3.36357,0.322581
Homicide,Sutter,2016,Sex,Total,11,98191,11.2027,11.4735,3.50589
Homicide,Monterey,2016,Sex,Total,55,441129,12.468,12.1972,1.6599
Homicide,Orange,2016,Sex,Total,80,3181370,2.51464,2.5202,0.284858
Homicide,Stanislaus,2016,Sex,Total,28,545008,5.13754,5.41176,1.03894
Homicide,San Diego,2017,Sex,Female,25,1641670,1.52284,1.48812,0.303515
Homicide,San Bernardino,2017,Sex,Female,24,1084120,2.21378,2.20669,0.459702
Homicide,CALIFORNIA,2017,Sex,Female,360,19896700,1.80935,1.80775,0.0967367
Homicide,Sacramento,2017,Sex,Female,19,766691,2.47818,2.48051,0.576851
Homicide,Orange,2017,Sex,Female,21,1613290,1.30169,1.24463,0.276386
Homicide,Riverside,2017,Sex,Female,21,1196600,1.75497,1.75429,0.388107
Homicide,San Joaquin,2017,Sex,Female,13,371602,3.49837,3.97852,1.11608
Homicide,Fresno,2017,Sex,Female,21,505255,4.15632,4.01775,0.8877
Homicide,Los Angeles,2017,Sex,Female,94,5197980,1.80839,1.80878,0.188361
Homicide,Contra Costa,2017,Sex,Female,12,581152,2.06486,2.03182,0.601241
Homicide,Contra Costa,2017,Sex,Male,48,552015,8.69542,8.59328,1.25989
Homicide,CALIFORNIA,2017,Sex,Male,1660,19692500,8.42961,8.3687,0.207251
Homicide,Orange,2017,Sex,Male,58,1578710,3.67389,3.71448,0.491611
Homicide,Los Angeles,2017,Sex,Male,516,5073040,10.1714,9.96343,0.441642
Homicide,Sacramento,2017,Sex,Male,70,739343,9.46787,9.48918,1.14419
Homicide,San Diego,2017,Sex,Male,68,1660670,4.09472,3.92689,0.480911
Homicide,Riverside,2017,Sex,Male,80,1186340,6.74344,7.05806,0.800265
Homicide,San Bernardino,2017,Sex,Male,121,1073960,11.2668,11.2758,1.04246
Homicide,Fresno,2017,Sex,Male,69,505154,13.6592,13.7276,1.67727
Homicide,San Joaquin,2017,Sex,Male,58,369357,15.703,15.5142,2.0668
Homicide,Sonoma,2017,Sex,Total,13,509831,2.54986,2.90815,0.828493
Homicide,Alameda,2017,Sex,Total,90,1633560,5.50945,5.57247,0.593777
Homicide,Ventura,2017,Sex,Total,29,860467,3.37026,3.39315,0.642308
Homicide,San Joaquin,2017,Sex,Total,71,740959,9.58218,9.83137,1.18359
Homicide,Merced,2017,Sex,Total,20,276536,7.23233,7.42324,1.69254
Homicide,San Diego,2017,Sex,Total,93,3302340,2.81618,2.75244,0.288846
Homicide,CALIFORNIA,2017,Sex,Total,2020,39589100,5.10241,5.14463,0.115568
Homicide,Sacramento,2017,Sex,Total,89,1506030,5.90956,6.03069,0.644801
Homicide,Solano,2017,Sex,Total,39,441457,8.83438,9.4851,1.53197
Homicide,Shasta,2017,Sex,Total,11,182649,6.02248,6.31704,1.96047
Homicide,Santa Barbara,2017,Sex,Total,12,445640,2.69276,2.7156,0.79845
Homicide,San Bernardino,2017,Sex,Total,145,2158080,6.71895,6.79798,0.573717
Homicide,Santa Clara,2017,Sex,Total,53,1923260,2.75573,2.75509,0.382788
Homicide,San Mateo,2017,Sex,Total,14,762445,1.8362,1.77307,0.486861
Homicide,Butte,2017,Sex,Total,11,230722,4.76764,4.82133,1.49795
Homicide,Kern,2017,Sex,Total,95,930660,10.2078,10.1177,1.05192
Homicide,Orange,2017,Sex,Total,79,3192000,2.47494,2.50054,0.2842
Homicide,Los Angeles,2017,Sex,Total,610,10271000,5.93904,5.91908,0.241378
Homicide,Kings,2017,Sex,Total,13,159378,8.15671,7.7186,2.15772
Homicide,Stanislaus,2017,Sex,Total,29,552065,5.253,5.41963,1.01928
Homicide,Monterey,2017,Sex,Total,43,435776,9.86745,9.83789,1.51686
Homicide,Riverside,2017,Sex,Total,101,2382940,4.23846,4.42168,0.445704
Homicide,Fresno,2017,Sex,Total,90,1010410,8.90728,8.95765,0.95766
Homicide,Tulare,2017,Sex,Total,36,479080,7.5144,7.81736,1.3262100000000001
Homicide,San Francisco,2017,Sex,Total,46,865639,5.31399,5.35641,0.843344
Homicide,Contra Costa,2017,Sex,Total,60,1133170,5.29489,5.29037,0.694842
Homicide,San Bernardino,2018,Sex,Female,21,1094850,1.91807,1.962,0.434706
Homicide,Riverside,2018,Sex,Female,23,1212090,1.89755,1.82199,0.383471
Homicide,Alameda,2018,Sex,Female,11,843811,1.30361,1.25657,0.386293
Homicide,Contra Costa,2018,Sex,Female,11,586988,1.87397,1.70469,0.535451
Homicide,San Diego,2018,Sex,Female,21,1655160,1.26876,1.27375,0.281534
Homicide,Orange,2018,Sex,Female,15,1622290,0.924619,0.834126,0.222755
Homicide,Kern,2018,Sex,Female,15,459361,3.26541,3.17579,0.829334
Homicide,Los Angeles,2018,Sex,Female,113,5226320,2.16213,2.09113,0.199367
Homicide,Sacramento,2018,Sex,Female,14,774696,1.80716,1.65507,0.450516
Homicide,CALIFORNIA,2018,Sex,Female,358,20071000,1.78367,1.74153,0.0935103
Homicide,Contra Costa,2018,Sex,Male,48,557308,8.61283,9.01712,1.32593
Homicide,CALIFORNIA,2018,Sex,Male,1587,19862300,7.98999,7.96972,0.201993
Homicide,San Diego,2018,Sex,Male,70,1673310,4.18332,4.12813,0.498283
Homicide,Riverside,2018,Sex,Male,103,1201760,8.57074,8.77519,0.878279
Homicide,Kern,2018,Sex,Male,99,490638,20.1778,19.7848,2.01884
Homicide,San Bernardino,2018,Sex,Male,124,1084420,11.4347,11.2379,1.02612
Homicide,Los Angeles,2018,Sex,Male,486,5102970,9.52387,9.44476,0.432269
Homicide,Sacramento,2018,Sex,Male,69,747325,9.23293,9.2462,1.12319
Homicide,Alameda,2018,Sex,Male,62,806002,7.69229,7.62818,0.977266
Homicide,Orange,2018,Sex,Male,59,1587680,3.71612,3.76878,0.493892
Homicide,Kern,2018,Sex,Total,114,949999,12,11.9987,1.14017
Homicide,Solano,2018,Sex,Total,26,445853,5.83152,6.16609,1.21671
Homicide,Merced,2018,Sex,Total,16,280422,5.70569,5.66226,1.44405
Homicide,Alameda,2018,Sex,Total,73,1649810,4.42474,4.44492,0.525265
Homicide,Humboldt,2018,Sex,Total,14,138272,10.125,9.52898,2.5953
Homicide,Ventura,2018,Sex,Total,38,865475,4.39065,4.57024,0.749805
Homicide,Madera,2018,Sex,Total,16,167120,9.57396,10.4082,2.64238
Homicide,CALIFORNIA,2018,Sex,Total,1945,39933400,4.87061,4.90366,0.112362
Homicide,Stanislaus,2018,Sex,Total,18,559216,3.21879,3.05464,0.727936
Homicide,San Francisco,2018,Sex,Total,39,874210,4.46117,4.7242,0.820971
Homicide,Sacramento,2018,Sex,Total,83,1522020,5.45328,5.42833,0.602028
Homicide,San Joaquin,2018,Sex,Total,67,749433,8.94009,8.7915,1.08917
Homicide,San Diego,2018,Sex,Total,91,3328480,2.73398,2.72167,0.287973
Homicide,San Mateo,2018,Sex,Total,14,767429,1.82427,1.90381,0.51996
Homicide,Monterey,2018,Sex,Total,27,439072,6.14933,6.48406,1.25845
Homicide,Santa Clara,2018,Sex,Total,36,1939210,1.85643,1.82149,0.310625
Homicide,Tulare,2018,Sex,Total,35,485419,7.21027,7.56409,1.29878
Homicide,Butte,2018,Sex,Total,11,232744,4.72622,4.14753,1.2972
Homicide,Contra Costa,2018,Sex,Total,59,1144300,5.15601,5.33665,0.709903
Homicide,San Bernardino,2018,Sex,Total,145,2179270,6.65362,6.64833,0.560749
Homicide,Orange,2018,Sex,Total,74,3209970,2.30532,2.32344,0.273159
Homicide,Los Angeles,2018,Sex,Total,599,10329300,5.79904,5.79166,0.238928
Homicide,Riverside,2018,Sex,Total,126,2413860,5.21987,5.31682,0.480586
Homicide,Shasta,2018,Sex,Total,13,184203,7.05743,7.81665,2.25074
Homicide,Santa Barbara,2018,Sex,Total,13,449017,2.89521,3.04822,0.859584
Homicide,Fresno,2018,Sex,Total,67,1025250,6.53498,6.441,0.797143
Homicide,Fresno,2019,Sex,Female,13,520337,2.49838,2.42809,0.67847
Homicide,San Bernardino,2019,Sex,Female,42,1106510,3.79572,3.95699,0.619403
Homicide,Sacramento,2019,Sex,Female,13,782735,1.66084,1.6429,0.462602
Homicide,Santa Clara,2019,Sex,Female,13,979026,1.32785,1.27099,0.358412
Homicide,Riverside,2019,Sex,Female,29,1227760,2.36203,2.16728,0.416549
Homicide,San Diego,2019,Sex,Female,23,1667630,1.37921,1.3005,0.277064
Homicide,Los Angeles,2019,Sex,Female,59,5252530,1.12327,1.1275,0.148677
Homicide,CALIFORNIA,2019,Sex,Female,325,20244800,1.60535,1.59084,0.0898957
Homicide,Orange,2019,Sex,Female,15,1631110,0.91962,0.848259,0.226091
Homicide,Kern,2019,Sex,Female,11,469376,2.34354,2.71818,0.831777
Homicide,Shasta,2019,Sex,Male,11,91732,11.9915,13.1274,4.10313
Homicide,Santa Clara,2019,Sex,Male,42,975831,4.30402,4.34993,0.677643
Homicide,Orange,2019,Sex,Male,49,1596400,3.06941,3.02303,0.436559
Homicide,Kern,2019,Sex,Male,80,500420,15.9866,15.9267,1.80901
Homicide,San Diego,2019,Sex,Male,68,1685040,4.03552,4.00684,0.490915
Homicide,Fresno,2019,Sex,Male,66,519898,12.6948,12.8321,1.60225
Homicide,Los Angeles,2019,Sex,Male,479,5130620,9.3361,9.20788,0.424377
Homicide,Sacramento,2019,Sex,Male,75,755293,9.92992,9.90205,1.1555
Homicide,San Bernardino,2019,Sex,Male,148,1095600,13.5086,13.2191,1.1043
Homicide,CALIFORNIA,2019,Sex,Male,1579,20030800,7.88287,7.85707,0.199647
Homicide,Riverside,2019,Sex,Male,104,1217310,8.54346,8.53826,0.848069
Homicide,Stanislaus,2019,Sex,Total,15,566491,2.64788,2.70439,0.702314
Homicide,Santa Clara,2019,Sex,Total,55,1954860,2.81351,2.84499,0.388115
Homicide,San Mateo,2019,Sex,Total,14,772257,1.81287,1.79562,0.495809
Homicide,Ventura,2019,Sex,Total,28,870736,3.21567,3.20172,0.61808
Homicide,Santa Barbara,2019,Sex,Total,25,452459,5.52536,5.01588,1.00954
Homicide,Shasta,2019,Sex,Total,11,185839,5.9191,6.6027,2.06724
Homicide,Contra Costa,2019,Sex,Total,57,1155440,4.93317,5.27868,0.709095
Homicide,Sonoma,2019,Sex,Total,11,518974,2.11957,1.96424,0.61084
Homicide,Solano,2019,Sex,Total,34,450300,7.55052,7.99907,1.40314
Homicide,Placer,2019,Sex,Total,11,391424,2.81025,2.83619,0.876698
Homicide,Merced,2019,Sex,Total,23,284583,8.082,8.3484,1.76832
Homicide,Orange,2019,Sex,Total,64,3227510,1.98295,1.946,0.247131
Homicide,Monterey,2019,Sex,Total,15,442707,3.38825,3.43627,0.896978
Homicide,San Joaquin,2019,Sex,Total,61,757944,8.04809,7.99293,1.03804
Homicide,San Francisco,2019,Sex,Total,36,882831,4.07779,4.19233,0.750619
Homicide,San Bernardino,2019,Sex,Total,190,2202110,8.6281,8.65917,0.637356
Homicide,Alameda,2019,Sex,Total,85,1666020,5.10198,5.12627,0.56221
Homicide,Tulare,2019,Sex,Total,28,491929,5.69188,5.65222,1.08462
Homicide,Kern,2019,Sex,Total,91,969796,9.38342,9.71322,1.03461
Homicide,Riverside,2019,Sex,Total,133,2445060,5.43954,5.39817,0.475977
Homicide,Madera,2019,Sex,Total,11,170138,6.46534,6.17425,1.89132
Homicide,Imperial,2019,Sex,Total,12,207055,5.79556,6.11821,1.79346
Homicide,Sacramento,2019,Sex,Total,88,1538030,5.72161,5.78625,0.623819
Homicide,Santa Cruz,2019,Sex,Total,11,279975,3.92892,3.79762,1.17597
Homicide,San Diego,2019,Sex,Total,91,3352660,2.71426,2.68616,0.285259
Homicide,Fresno,2019,Sex,Total,79,1040240,7.59444,7.7339,0.88116
Homicide,Los Angeles,2019,Sex,Total,538,10383200,5.18147,5.20065,0.226429
Homicide,CALIFORNIA,2019,Sex,Total,1904,40275600,4.72743,4.77452,0.110653
Homicide,Alameda,2002-2004,Race/Ethnicity,Black,257,607058,42.3354,41.6106,2.59921
Homicide,Alameda,2002-2004,Race/Ethnicity,Asian,26,1011030,2.57163,2.35919,0.470981
Homicide,Alameda,2002-2004,Race/Ethnicity,Latino,67,891044,7.51927,7.37062,1.03735
Homicide,Alameda,2002-2004,Race/Ethnicity,White,43,1708240,2.51721,2.40778,0.373759
Homicide,Alameda,2005-2007,Race/Ethnicity,Black,265,579911,45.6967,44.6275,2.74719
Homicide,Alameda,2005-2007,Race/Ethnicity,Asian,28,1067400,2.6232,2.5194,0.477684
Homicide,Alameda,2005-2007,Race/Ethnicity,Latino,108,930648,11.6048,9.27291,0.907101
Homicide,Alameda,2005-2007,Race/Ethnicity,White,39,1627160,2.39681,2.38876,0.39259
Homicide,Alameda,2008-2010,Race/Ethnicity,Black,248,565693,43.84,42.2642,2.69586
Homicide,Alameda,2008-2010,Race/Ethnicity,Asian,23,1152050,1.99644,1.89286,0.396955
Homicide,Alameda,2008-2010,Race/Ethnicity,Latino,89,1000700,8.89381,7.85846,0.862577
Homicide,Alameda,2008-2010,Race/Ethnicity,White,45,1577940,2.85183,2.73541,0.419975
Homicide,Alameda,2011-2013,Race/Ethnicity,Black,233,562263,41.4397,40.63,2.67704
Homicide,Alameda,2011-2013,Race/Ethnicity,Asian,21,1229800,1.7076,1.69003,0.370642
Homicide,Alameda,2011-2013,Race/Ethnicity,Latino,66,1064930,6.19758,5.75273,0.752559
Homicide,Alameda,2011-2013,Race/Ethnicity,White,41,1570900,2.60996,2.50846,0.411653
Homicide,Alameda,2014-2016,Race/Ethnicity,Black,191,568430,33.6013,33.3401,2.4325
Homicide,Alameda,2014-2016,Race/Ethnicity,Asian,16,1318230,1.21375,1.09816,0.27745
Homicide,Alameda,2014-2016,Race/Ethnicity,Latino,84,1129450,7.43722,6.52117,0.722866
Homicide,Alameda,2014-2016,Race/Ethnicity,White,33,1591690,2.07326,1.83284,0.344978
Homicide,Alameda,2017-2019,Race/Ethnicity,Black,133,563810,23.5895,23.8059,2.08672
Homicide,Alameda,2017-2019,Race/Ethnicity,Asian,12,1372370,0.874402,0.756119,0.2234
Homicide,Alameda,2017-2019,Race/Ethnicity,Latino,54,1173960,4.5998,4.18787,0.584873
Homicide,Alameda,2017-2019,Race/Ethnicity,White,32,1579130,2.02644,2.06719,0.386102
Homicide,Alameda,2017-2019,Race/Ethnicity,Multi-Race,11,206187,5.33496,6.10906,1.90569
Homicide,Butte,2002-2004,Race/Ethnicity,White,14,498659,2.80753,2.99883,0.828832
Homicide,Butte,2005-2007,Race/Ethnicity,White,22,502750,4.37594,4.55655,1.01227
Homicide,Butte,2008-2010,Race/Ethnicity,White,20,500610,3.99513,4.03784,0.949715
Homicide,Butte,2011-2013,Race/Ethnicity,White,20,496624,4.02719,3.97581,0.936708
Homicide,Butte,2014-2016,Race/Ethnicity,White,16,497024,3.21916,3.11231,0.824471
Homicide,Butte,2017-2019,Race/Ethnicity,White,16,509044,3.14315,2.74525,0.722585
Homicide,CALIFORNIA,2002-2004,Race/Ethnicity,American Indian or Alaska Native,50,523054,9.55925,9.52616,1.37573
Homicide,CALIFORNIA,2002-2004,Race/Ethnicity,Black,2261,6671750,33.8891,32.4569,0.684502
Homicide,CALIFORNIA,2002-2004,Race/Ethnicity,Asian,392,12515300,3.13216,2.99148,0.152309
Homicide,CALIFORNIA,2002-2004,Race/Ethnicity,Latino,3304,36317400,9.09758,8.23431,0.154115
Homicide,CALIFORNIA,2002-2004,Race/Ethnicity,Native Hawaiian and other Pacific Islander,38,355784,10.6806,9.80206,1.63605
Homicide,CALIFORNIA,2002-2004,Race/Ethnicity,White,1531,47535100,3.22078,3.20852,0.0832464
Homicide,CALIFORNIA,2002-2004,Race/Ethnicity,Multi-Race,56,2161580,2.5907,2.37936,0.335748
Homicide,CALIFORNIA,2005-2007,Race/Ethnicity,American Indian or Alaska Native,39,511790,7.62031,7.23726,1.17006
Homicide,CALIFORNIA,2005-2007,Race/Ethnicity,Black,2193,6653140,32.9619,31.4483,0.674383
Homicide,CALIFORNIA,2005-2007,Race/Ethnicity,Asian,362,13173400,2.74797,2.62465,0.138818
Homicide,CALIFORNIA,2005-2007,Race/Ethnicity,Latino,3515,38777000,9.06466,8.03535,0.141839
Homicide,CALIFORNIA,2005-2007,Race/Ethnicity,Native Hawaiian and other Pacific Islander,40,371029,10.7808,8.99673,1.44862
Homicide,CALIFORNIA,2005-2007,Race/Ethnicity,White,1350,46898200,2.87857,2.84549,0.0792247
Homicide,CALIFORNIA,2005-2007,Race/Ethnicity,Multi-Race,81,2400430,3.37439,3.29854,0.393636
Homicide,CALIFORNIA,2008-2010,Race/Ethnicity,American Indian or Alaska Native,33,504300,6.54373,6.06365,1.06673
Homicide,CALIFORNIA,2008-2010,Race/Ethnicity,Black,1706,6617350,25.7807,24.3599,0.594142
Homicide,CALIFORNIA,2008-2010,Race/Ethnicity,Asian,302,14022700,2.15365,2.08071,0.120767
Homicide,CALIFORNIA,2008-2010,Race/Ethnicity,Latino,3035,41306800,7.34746,6.65264,0.126285
Homicide,CALIFORNIA,2008-2010,Race/Ethnicity,Native Hawaiian and other Pacific Islander,39,390922,9.9764,8.50854,1.37127
Homicide,CALIFORNIA,2008-2010,Race/Ethnicity,White,1216,45768900,2.65682,2.61025,0.0775172
Homicide,CALIFORNIA,2008-2010,Race/Ethnicity,Multi-Race,92,2656020,3.46383,3.62279,0.409574
Homicide,CALIFORNIA,2011-2013,Race/Ethnicity,American Indian or Alaska Native,36,506813,7.10321,7.5224,1.2763
Homicide,CALIFORNIA,2011-2013,Race/Ethnicity,Black,1621,6654010,24.3612,23.1875,0.582562
Homicide,CALIFORNIA,2011-2013,Race/Ethnicity,Asian,296,14850800,1.99316,1.92063,0.112764
Homicide,CALIFORNIA,2011-2013,Race/Ethnicity,Latino,2654,43603100,6.08672,5.57546,0.111608
Homicide,CALIFORNIA,2011-2013,Race/Ethnicity,Native Hawaiian and other Pacific Islander,25,412811,6.05604,5.88669,1.25088
Homicide,CALIFORNIA,2011-2013,Race/Ethnicity,White,1278,45144900,2.83089,2.79848,0.0815374
Homicide,CALIFORNIA,2011-2013,Race/Ethnicity,Multi-Race,88,2917440,3.01634,2.97578,0.342184
Homicide,CALIFORNIA,2014-2016,Race/Ethnicity,American Indian or Alaska Native,59,518116,11.3874,11.2799,1.49643
Homicide,CALIFORNIA,2014-2016,Race/Ethnicity,Black,1647,6739820,24.4368,23.7306,0.592303
Homicide,CALIFORNIA,2014-2016,Race/Ethnicity,Asian,266,15576200,1.70773,1.61709,0.100607
Homicide,CALIFORNIA,2014-2016,Race/Ethnicity,Latino,2640,45670100,5.78059,5.40832,0.107845
Homicide,CALIFORNIA,2014-2016,Race/Ethnicity,Native Hawaiian and other Pacific Islander,37,430681,8.59104,7.97924,1.3227
Homicide,CALIFORNIA,2014-2016,Race/Ethnicity,White,1333,45080900,2.95691,2.91465,0.0838118
Homicide,CALIFORNIA,2014-2016,Race/Ethnicity,Multi-Race,91,3137840,2.90009,3.21274,0.357575
Homicide,CALIFORNIA,2017-2019,Race/Ethnicity,American Indian or Alaska Native,47,529145,8.88225,9.08119,1.36296
Homicide,CALIFORNIA,2017-2019,Race/Ethnicity,Black,1391,6798490,20.4604,20.2115,0.550651
Homicide,CALIFORNIA,2017-2019,Race/Ethnicity,Asian,286,16109200,1.77539,1.70645,0.103055
Homicide,CALIFORNIA,2017-2019,Race/Ethnicity,Latino,2745,47704500,5.75418,5.47943,0.106439
Homicide,CALIFORNIA,2017-2019,Race/Ethnicity,Native Hawaiian and other Pacific Islander,33,445907,7.40065,7.54327,1.32908
Homicide,CALIFORNIA,2017-2019,Race/Ethnicity,White,1216,44862800,2.71049,2.66917,0.0809601
Homicide,CALIFORNIA,2017-2019,Race/Ethnicity,Multi-Race,128,3348100,3.82306,4.06824,0.380801
Homicide,Contra Costa,2002-2004,Race/Ethnicity,Black,132,272515,48.4378,48.4062,4.23247
Homicide,Contra Costa,2002-2004,Race/Ethnicity,Asian,13,364399,3.56752,3.56292,0.994092
Homicide,Contra Costa,2002-2004,Race/Ethnicity,Latino,47,595055,7.89843,7.06987,1.08188
Homicide,Contra Costa,2002-2004,Race/Ethnicity,White,42,1627550,2.58057,2.79366,0.443459
Homicide,Contra Costa,2005-2007,Race/Ethnicity,Black,146,276422,52.8179,52.6712,4.38742
Homicide,Contra Costa,2005-2007,Race/Ethnicity,Asian,17,392414,4.33216,4.12759,1.00791
Homicide,Contra Costa,2005-2007,Race/Ethnicity,Latino,75,654583,11.4577,10.145,1.23395
Homicide,Contra Costa,2005-2007,Race/Ethnicity,White,52,1594030,3.26218,3.47777,0.50224
Homicide,Contra Costa,2008-2010,Race/Ethnicity,Black,138,282258,48.8914,47.5482,4.08485
Homicide,Contra Costa,2008-2010,Race/Ethnicity,Latino,66,733701,8.99549,8.55252,1.11506
